ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount
TIC001396,CUST00524,POL00570,2025-02-12 00:00:00,2025-02-12 06:33:36.000000000,claim_status_question ,low,chat,resolved,6.56,0,0,4.0,0,0.0
TIC001397,CUST00176,POL00189,2025-06-30 00:00:00,,billing_issue,low,phone,pending,5.1,0,0,,1,30.7
TIC001398,CUST00355,POL00388,2025-10-07 00:00:00,2025-10-07 02:25:12.000000000,policy_change_request,low,chat,closed_no_action,2.42,0,0,,0,0.0
TIC001399,CUST00164,POL00177,2025-02-02 00:00:00,,billing_issue,high,email,escalated,55.14,1,1,2.0,0,0.0
TIC001400,CUST00640,POL00701,2025-03-24 00:00:00,,discount_dispute,medium,phone,pending,29.01,0,0,,1,24.98
TIC001401,CUST00894,POL00981,2025-11-20 00:00:00,2025-11-20 04:28:12.000000000,claim_status_question,low,chat,resolved,4.47,0,0,3.0,0,0.0
TIC001402,CUST00637,POL00697,2025-07-19 00:00:00,2025-07-19 19:00:00.000000000,payment failure,medium,self_service,resolved,19.0,0,0,1.0,0,0.0
TIC001403,CUST00197,POL00213,2025-09-20 00:00:00,2025-09-20 15:14:24.000000000,payment_failure,medium,phone,resolved,15.24,0,0,5.0,0,0.0
TIC001404,CUST00395,POL00435,2025-03-27 00:00:00,2025-03-27 04:28:48.000000000,discount_dispute,low,phone,resolved,4.48,0,0,4.0,0,0.0
TIC001405,CUST00903,POL00991,2025-10-28 00:00:00,2025-10-29 02:42:36.000000000,mileage_sync_issue,medium,phone,resolved,26.71,0,0,5.0,1,
TIC001406,CUST00922,POL01013,2025-10-13 00:00:00,,account_update_request,high,phone,pending,19.13,0,0,,0,0.0
TIC001407,CUST00601,POL00660,2025-11-25 00:00:00,,claim_status_question,high,phone,escalated,26.03,1,0,1.0,0,0.0
TIC001408,CUST00373,POL00408,2025-01-22 00:00:00,2025-01-22 22:25:12.000000000,app_login_issue,medium,chat,resolved,22.42,0,0,4.0,0,0.0
TIC001409,CUST00848,POL00928,2025-04-07 00:00:00,2025-04-07 04:53:24.000000000,app_login_issue,low,self_service,resolved,4.89,0,0,2.0,0,0.0
TIC001410,CUST00698,POL00763,2025-11-29 00:00:00,2025-11-30 23:31:12.000000000,claim_status_question,high,chat,resolved,47.52,0,0,5.0,0,0.0
TIC001411,CUST00588,POL00646,2025-08-26 00:00:00,2025-08-26 01:04:12.000000000,mileage_sync_issue,high,chat,resolved,1.07,0,0,4.0,0,0.0
TIC001412,CUST00256,POL00275,2025-02-19 00:00:00,,mileage_sync_issue,medium,phone,pending,12.66,0,1,,0,0.0
TIC001413,CUST00259,POL00279,2025-08-31 00:00:00,2025-08-31 05:20:24.000000000,account_update_request,low,phone,resolved,5.34,0,1,4.0,1,7.76
TIC001414,CUST01043,POL01134,2025-10-10 00:00:00,,claim_status_question,high,chat,escalated,67.95,1,0,1.0,0,0.0
TIC001415,CUST00227,POL00246,2025-11-16 00:00:00,2025-11-16 05:01:12.000000000,app_login_issue,low,phone,resolved,5.02,0,0,4.0,0,0.0
TIC001416,CUST00592,POL00650,2025-05-06 00:00:00,2025-05-07 02:46:48.000000000,policy_change_request,medium,phone,resolved,26.78,0,0,3.0,0,0.0
TIC001417,CUST00071,POL00080,2025-02-24 00:00:00,2025-02-24 13:38:24.000000000,app_login_issue,medium,phone,resolved,13.64,0,0,4.0,0,0.0
TIC001418,CUST00562,POL00615,2025-12-07 00:00:00,,billing_issue,low,phone,pending,3.61,0,0,,1,0.0
TIC001419,CUST00288,POL00314,2025-05-24 00:00:00,2025-05-25 02:00:36.000000000,claim_status_question,medium,email,resolved,26.01,0,0,3.0,0,0.0
TIC001420,CUST00996,POL01088,2025-07-06 00:00:00,2025-07-06 05:30:00.000000000,mileage_sync_issue,low,phone,resolved,5.5,0,1,2.0,0,0.0
TIC001421,CUST00930,POL01021,2025-06-07 00:00:00,2025-06-08 00:40:48.000000000,policy_change_request,medium,phone,resolved,24.68,0,0,3.0,0,0.0
TIC001422,CUST00535,POL00584,2025-06-17 00:00:00,,billing_issue,high,self_service,escalated,29.46,1,0,1.0,0,0.0
TIC001423,CUST00681,POL01228,2025-02-21 00:00:00,2025-02-23 14:06:36.000000000,claim_status_question,high,phone,resolved,62.11,0,1,3.0,0,
TIC001424,CUST00497,POL00542,2025-06-20 00:00:00,2025-06-21 01:12:36.000000000,Claim_Status_Question,medium,chat,resolved,25.21,0,0,5.0,1,11.18
TIC001425,CUST00149,POL00162,2025-04-29 00:00:00,2025-04-29 20:27:00.000000000,app_login_issue,medium,self_service,resolved,20.45,0,0,2.0,0,0.0
TIC001426,CUST00581,POL00638,2025-10-09 00:00:00,2025-10-09 05:42:00.000000000,mileage_sync_issue,low,phone,resolved,5.7,0,0,3.0,0,0.0
TIC001427,CUST01035,POL01125,2025-10-23 00:00:00,2025-10-27 03:43:48.000000000,policy_change_request,high,phone,resolved,99.73,0,0,1.0,0,0.0
TIC001428,CUST01041,POL01132,2025-12-03 00:00:00,2025-12-08 06:22:48.000000000,policy_change_request,critical,phone,resolved,126.38,0,0,4.0,0,0.0
TIC001429,CUST00192,POL00206,2025-07-26 00:00:00,2025-07-26 09:15:36.000000000,app_login_issue ,low,phone,resolved,9.26,0,0,2.0,0,0.0
TIC001430,CUST00789,POL00861,2025-02-17 00:00:00,2025-02-17 04:48:00.000000000,claim_status_question,low,phone,resolved,4.8,0,0,4.0,0,0.0
TIC001431,CUST00099,POL00107,2025-03-12 00:00:00,2025-03-12 00:30:00.000000000,mileage_sync_issue,medium,chat,resolved,0.5,0,0,5.0,1,11.15
TIC001432,CUST00181,POL00194,2025-10-29 00:00:00,2025-10-29 05:18:00.000000000,app_login_issue,medium,phone,closed_no_action,5.3,0,0,,0,0.0
TIC001433,CUST00202,POL00219,2025-09-02 00:00:00,2025-09-02 09:16:48.000000000,app_login_issue,low,phone,resolved,9.28,0,1,1.0,0,0.0
TIC001434,CUST01021,POL01110,2025-02-24 00:00:00,2025-02-24 03:58:12.000000000,policy_change_request,low,phone,closed_no_action,3.97,0,0,,0,0.0
TIC001435,CUST00155,POL00168,2025-06-21 00:00:00,, billing_issue,medium,phone,pending,21.04,0,1,,0,0.0
TIC001436,CUST01070,POL01166,2025-12-25 00:00:00,2025-12-25 00:36:36.000000000,mileage sync issue,low,chat,resolved,0.61,0,0,1.0,1,21.13
TIC001437,CUST00880,POL00964,2025-04-22 00:00:00,,billing_issue ,low,phone,escalated,1.06,1,0,1.0,0,0.0
TIC001438,CUST00446,POL00489,2025-07-28 00:00:00,2025-07-28 10:39:00.000000000,app_login_issue,low,chat,resolved,10.65,0,0,2.0,0,0.0
TIC001439,CUST00515,POL00560,2025-10-23 00:00:00,,discount_dispute,high,phone,pending,79.83,0,0,,0,0.0
TIC001440,CUST00919,POL01009,2025-10-08 00:00:00,2025-10-08 23:05:24.000000000,discount_dispute,medium,phone,resolved,23.09,0,1,1.0,0,
TIC001441,CUST00806,POL00881,2025-04-19 00:00:00,2025-04-19 11:13:48.000000000,payment_failure,low,phone,resolved,11.23,0,0,3.0,0,0.0
TIC001442,CUST00362,POL00395,2025-09-28 00:00:00,2025-09-28 05:51:36.000000000,policy_change_request,low,phone,resolved,5.86,0,0,5.0,1,22.61
TIC001443,CUST00259,POL00279,2025-07-27 00:00:00,,payment_failure,medium,phone,pending,7.62,0,0,,0,0.0
TIC001444,CUST01087,POL01185,2025-05-28 00:00:00,2025-05-28 08:48:36.000000000,policy_change_request,medium,chat,closed_no_action,8.81,0,1,,0,0.0
TIC001445,CUST00236,POL00256,2025-12-28 00:00:00,,payment_failure,high,chat,pending,10.69,0,0,,0,0.0
TIC001446,CUST00479,POL00523,2025-11-28 00:00:00,,account_update_request,high,chat,escalated,21.91,1,1,1.0,1,0.0
TIC001447,CUST00939,POL01210,2025-04-08 00:00:00,2025-04-08 10:00:00.000000000,policy_change_request,low,phone,resolved,10.0,0,0,1.0,0,0.0
TIC001448,CUST00227,POL00246,2025-12-10 00:00:00,,discount_dispute,low,email,pending,9.12,0,0,,0,0.0
TIC001449,CUST00074,POL00083,2025-04-29 00:00:00,2025-04-29 07:46:12.000000000,discount_dispute,low,phone,resolved,7.77,0,0,3.0,0,0.0
TIC001450,CUST00137,POL00148,2025-12-17 00:00:00,2025-12-17 02:06:36.000000000,payment_failure,low,phone,resolved,2.11,0,0,5.0,0,0.0
TIC001451,CUST00521,POL00567,2025-02-27 00:00:00,2025-02-27 15:49:12.000000000,app_login_issue,high,chat,resolved,15.82,0,0,1.0,0,0.0
TIC001452,CUST00391,POL00431,2025-02-26 00:00:00,2025-02-28 02:51:00.000000000,app_login_issue,high,chat,closed_no_action,50.85,0,0,,0,0.0
TIC001453,CUST00203,POL00220,2025-06-24 00:00:00,2025-06-25 00:03:36.000000000,discount_dispute,medium,email,closed_no_action,24.06,0,0,,0,0.0
TIC001454,CUST00278,POL00302,2025-11-28 00:00:00,2025-11-28 04:43:48.000000000,mileage_sync_issue,low,phone,resolved,4.73,0,0,5.0,0,0.0
TIC001455,CUST00606,POL00666,2025-07-30 00:00:00,,payment_failure,low,phone,pending,6.02,0,0,,0,0.0
TIC001456,CUST00972,POL01063,2025-12-15 00:00:00,2025-12-16 14:28:12.000000000,policy_change_request,high,phone,resolved,38.47,0,1,1.0,0,0.0
TIC001457,CUST00830,POL00909,2025-12-06 00:00:00,2025-12-07 07:16:12.000000000,discount_dispute,medium,email,resolved,31.27,0,0,3.0,0,0.0
TIC001458,CUST00275,POL00299,2025-04-16 00:00:00,,payment_failure,medium,email,pending,18.7,0,0,,0,0.0
TIC001459,CUST00660,POL00724,2025-04-07 00:00:00,2025-04-07 07:23:24.000000000,discount_dispute,low,phone,resolved,7.39,0,0,1.0,0,0.0
TIC001460,CUST00914,POL01004,2025-09-08 00:00:00,2025-09-08 06:36:36.000000000,policy_change_request,low,phone,resolved,6.61,0,0,5.0,0,0.0
TIC001461,CUST00007,POL00007,2025-08-10 00:00:00,,account_update_request,high,self_service,escalated,64.46,1,0,,0,0.0
TIC001462,CUST00299,POL00325,2025-02-01 00:00:00,2025-02-01 05:08:24.000000000,app login issue,low,email,resolved,5.14,0,0,1.0,0,0.0
TIC001463,CUST00542,POL00593,2025-04-15 00:00:00,2025-04-15 17:53:59.999999999,payment_failure,medium,email,resolved,17.9,0,0,2.0,0,0.0
TIC001464,CUST00539,POL00589,2025-03-14 00:00:00,2025-03-14 16:45:36.000000000,policy_change_request,high,self_service,closed_no_action,16.76,0,0,,0,0.0
TIC001465,CUST00527,POL00573,2025-04-01 00:00:00,2025-04-01 16:51:36.000000000,payment_failure,medium,chat,resolved,16.86,0,0,3.0,0,0.0
TIC001466,CUST00850,POL00931,2025-06-28 00:00:00,2025-06-28 12:57:00.000000000,policy_change_request,medium,self_service,resolved,12.95,0,1,1.0,1,1.96
TIC001467,CUST00419,POL00460,2025-08-19 00:00:00,2025-08-20 11:12:36.000000000,discount_dispute,medium,chat,resolved,35.21,0,0,4.0,0,0.0
TIC001468,CUST00890,POL00977,2025-07-19 00:00:00,2025-07-19 06:48:36.000000000,policy_change_request,low,chat,resolved,6.81,0,0,,0,0.0
TIC001469,CUST00821,POL00898,2025-03-10 00:00:00,2025-03-11 06:14:24.000000000,app_login_issue,high,chat,closed_no_action,30.24,0,0,,0,0.0
TIC001470,CUST00438,POL00481,2025-11-27 00:00:00,2025-11-27 21:03:00.000000000,account_update_request,medium,email,resolved,21.05,0,0,5.0,0,0.0
TIC001471,CUST00721,POL00788,2025-04-23 00:00:00,,billing_issue,low,phone,escalated,9.29,1,0,3.0,0,0.0
TIC001472,CUST00504,POL00549,2025-07-09 00:00:00,,policy_change_request,medium,chat,escalated,0.5,1,1,2.0,0,0.0
TIC001473,CUST00121,POL00129,2025-10-18 00:00:00,2025-10-19 02:38:24.000000000,mileage_sync_issue,high,phone,resolved,26.64,0,1,3.0,0,0.0
TIC001474,CUST00452,POL00495,2025-05-25 00:00:00,2025-05-25 04:59:24.000000000,policy_change_request,low,chat,resolved,4.99,0,1,1.0,0,0.0
TIC001475,CUST01081,POL01177,2025-09-29 00:00:00,2025-09-29 11:15:00.000000000,billing_issue,medium,chat,resolved,11.25,0,0,2.0,0,0.0
TIC001476,CUST00281,POL00306,2025-01-11 00:00:00,2025-01-11 04:51:36.000000000,claim_status_question,low,chat,resolved,4.86,0,1,,0,0.0
TIC001477,CUST00639,POL00699,2025-01-01 00:00:00,2025-01-02 06:17:24.000000000,account_update_request,medium,chat,resolved,30.29,0,0,5.0,0,0.0
TIC001478,CUST00204,POL00223,2025-06-06 00:00:00,2025-06-06 07:55:12.000000000,payment_failure,low,chat,resolved,7.92,0,0,3.0,0,0.0
TIC001479,CUST00512,POL00557,2025-10-28 00:00:00,,discount_dispute,medium,phone,pending,21.75,0,0,,0,0.0
TIC001480,CUST00751,POL00824,2025-12-09 00:00:00,2025-12-09 07:52:48.000000000,claim_status_question,low,email,resolved,7.88,0,0,,0,0.0
TIC001481,CUST00881,POL00966,2025-05-04 00:00:00,,claim_status_question,medium,chat,pending,23.12,0,0,,0,0.0
TIC001482,CUST00770,POL00842,2025-01-23 00:00:00,,discount_dispute,medium,phone,pending,13.62,0,0,,1,8.92
TIC001483,CUST01004,POL01096,2025-02-07 00:00:00,2025-02-07 22:01:48.000000000,mileage_sync_issue ,medium,email,closed_no_action,22.03,0,1,,0,0.0
TIC001484,CUST01034,POL01124,2025-08-14 00:00:00,2025-08-14 03:42:00.000000000,billing_issue,low,self_service,resolved,3.7,0,1,4.0,1,44.03
TIC001485,CUST00399,POL00440,2025-04-22 00:00:00,2025-04-22 16:24:36.000000000,claim_status_question,medium,phone,resolved,16.41,0,0,5.0,0,0.0
TIC001486,CUST00066,POL00075,2025-05-12 00:00:00,,app_login_issue,low,chat,escalated,5.25,1,0,1.0,0,0.0
TIC001487,CUST00528,POL00575,2025-11-26 00:00:00,,account_update_request ,low,chat,pending,5.66,0,0,,0,0.0
TIC001488,CUST00389,POL00429,2025-02-17 00:00:00,,claim_status_question,low,phone,escalated,6.57,1,0,3.0,0,0.0
TIC001489,CUST00098,POL01226,2025-10-02 00:00:00,2025-10-02 01:23:24.000000000,discount_dispute,low,phone,resolved,1.39,0,0,5.0,0,0.0
TIC001490,CUST00522,POL00568,2025-10-05 00:00:00,2025-10-05 05:48:00.000000000,billing_issue,low,phone,resolved,5.8,0,0,5.0,0,0.0
TIC001491,CUST00169,POL00182,2025-09-15 00:00:00,2025-09-15 06:52:48.000000000,discount_dispute,low,phone,resolved,6.88,0,0,2.0,0,0.0
TIC001492,CUST00001,POL00001,2025-08-07 00:00:00,,claim_status_question ,low,phone,pending,9.16,0,0,,0,0.0
TIC001493,CUST00667,POL00731,2025-08-20 00:00:00,2025-08-20 01:03:36.000000000,billing_issue,medium,self_service,resolved,1.06,0,0,4.0,0,0.0
TIC001494,CUST00049,POL00056,2025-02-19 00:00:00,2025-02-19 10:24:00.000000000,app_login_issue,low,chat,resolved,10.4,0,1,4.0,1,13.09
TIC001495,CUST00085,POL00093,2025-04-02 00:00:00,2025-04-03 08:04:12.000000000,discount_dispute,medium,phone,resolved,32.07,0,0,4.0,1,32.98
TIC001496,CUST00552,POL00605,2025-08-24 00:00:00,2025-08-24 06:39:36.000000000,app_login_issue,low,phone,resolved,6.66,0,0,1.0,0,0.0
TIC001497,CUST00422,POL00463,2025-11-13 00:00:00,2025-11-13 10:53:24.000000000,billing_issue,low,phone,resolved,10.89,0,1,5.0,0,0.0
TIC001498,CUST00223,POL00242,2025-04-15 00:00:00,2025-04-16 01:21:00.000000000,claim_status_question,high,chat,resolved,25.35,0,1,4.0,0,0.0
TIC001499,CUST00810,POL00885,2025-03-20 00:00:00,,mileage_sync_issue,low,email,escalated,8.07,1,0,2.0,0,0.0
TIC001500,CUST00299,POL00326,2025-08-31 00:00:00,2025-09-01 08:54:00.000000000,payment_failure,medium,chat,closed_no_action,32.9,0,1,,0,0.0
TIC001501,CUST00703,POL00768,2025-01-18 00:00:00,,billing_issue,medium,chat,pending,23.19,0,1,,0,0.0
TIC001502,CUST00296,POL00323,2025-04-19 00:00:00,,mileage_sync_issue,low,email,pending,10.15,0,0,,0,0.0
TIC001503,CUST00289,POL00315,2025-08-01 00:00:00,,mileage_sync_issue,medium,email,pending,22.7,0,0,,0,0.0
TIC001504,CUST00430,POL00470,2025-12-25 00:00:00,2025-12-25 03:20:24.000000000,billing_issue,low,phone,resolved,3.34,0,0,4.0,0,0.0
TIC001505,CUST00501,POL00546,2025-09-24 00:00:00,,claim_status_question,low,email,escalated,4.15,1,0,1.0,0,0.0
TIC001506,CUST00797,POL00871,2025-03-30 00:00:00,,account_update_request,low,phone,escalated,5.21,1,0,2.0,0,0.0
TIC001507,CUST00589,POL00647,2025-05-14 00:00:00,2025-05-21 06:20:24.000000000,discount_dispute,critical,email,resolved,174.34,0,0,3.0,0,0.0
TIC001508,CUST00037,POL00042,2025-04-11 00:00:00,2025-04-11 23:48:36.000000000,payment_failure,high,chat,resolved,23.81,0,1,5.0,1,23.13
TIC001509,CUST00871,POL00953,2025-02-16 00:00:00,2025-02-17 05:28:12.000000000,mileage sync issue,high,self_service,resolved,29.47,0,0,4.0,0,0.0
TIC001510,CUST00895,POL00982,2025-07-22 00:00:00,,billing_issue,low,chat,pending,4.44,0,0,,1,17.56
TIC001511,CUST00101,POL00109,2025-09-23 00:00:00,2025-09-23 06:47:24.000000000,billing_issue,medium,phone,resolved,6.79,0,0,5.0,0,0.0
TIC001512,CUST00952,POL01042,2025-11-07 00:00:00,2025-11-07 11:18:00.000000000,mileage_sync_issue,medium,self_service,resolved,11.3,0,0,5.0,0,0.0
TIC001513,CUST00452,POL00495,2025-10-03 00:00:00,,mileage_sync_issue,critical,phone,escalated,107.57,1,0,2.0,0,
TIC001514,CUST01010,POL01101,2025-02-17 00:00:00,2025-02-17 03:45:36.000000000,policy_change_request,medium,phone,resolved,3.76,0,0,5.0,0,0.0
TIC001515,CUST00915,POL01005,2025-04-16 00:00:00,2025-04-17 00:47:24.000000000,billing_issue,critical,phone,resolved,24.79,0,1,5.0,0,0.0
TIC001516,CUST00412,POL00452,2025-12-24 00:00:00,2025-12-24 22:40:12.000000000,mileage_sync_issue,medium,chat,resolved,22.67,0,0,5.0,0,0.0
TIC001517,CUST00278,POL00303,2025-11-16 00:00:00,,account_update_request,low,email,escalated,1.84,1,0,3.0,0,0.0
TIC001518,CUST01030,POL01120,2025-02-11 00:00:00,2025-02-11 09:59:24.000000000,claim_status_question,low,chat,closed_no_action,9.99,0,0,,0,0.0
TIC001519,CUST00862,POL00944,2025-03-26 00:00:00,,policy_change_request,low,chat,pending,6.93,0,1,,0,
TIC001520,CUST00054,POL00062,2025-01-17 00:00:00,2025-01-17 17:42:00.000000000,app_login_issue,medium,phone,resolved,17.7,0,0,3.0,0,0.0
TIC001521,CUST00049,POL00056,2025-12-07 00:00:00,,app_login_issue,low,email,pending,7.01,0,0,,1,0.0
TIC001522,CUST00055,POL00063,2025-02-12 00:00:00,,claim_status_question,low,chat,pending,9.64,0,1,,1,4.69
TIC001523,CUST01100,POL01200,2025-02-11 00:00:00,2025-02-11 08:06:00.000000000,mileage_sync_issue,low,chat,resolved,8.1,0,1,4.0,0,0.0
TIC001524,CUST00917,POL01239,2025-01-14 00:00:00,,billing_issue,low,chat,escalated,4.15,1,1,3.0,0,0.0
TIC001525,CUST00660,POL00724,2025-06-10 00:00:00,2025-06-10 07:22:48.000000000,payment_failure,medium,chat,resolved,7.38,0,1,5.0,1,9.17
TIC001526,CUST00543,POL00594,2025-05-30 00:00:00,,policy_change_request,medium,phone,pending,7.86,0,0,,0,0.0
TIC001527,CUST00162,POL00175,2025-10-07 00:00:00,,billing_issue,low,chat,escalated,5.68,1,0,1.0,1,21.21
TIC001528,CUST00464,POL01230,2025-12-09 00:00:00,2025-12-09 23:07:48.000000000,account_update_request,medium,phone,resolved,23.13,0,0,,0,0.0
TIC001529,CUST00539,POL00589,2025-09-09 00:00:00,2025-09-11 04:19:12.000000000,mileage_sync_issue,high,phone,resolved,52.32,0,0,5.0,0,0.0
TIC001530,CUST00284,POL00309,2025-03-31 00:00:00,2025-04-01 00:15:00.000000000,policy_change_request,medium,phone,resolved,24.25,0,0,5.0,0,0.0
TIC001531,CUST00586,POL00644,2025-07-14 00:00:00,,account_update_request,low,self_service,escalated,9.42,1,1,1.0,0,0.0
TIC001532,CUST00074,POL00083,2025-09-17 00:00:00,2025-09-18 15:31:12.000000000,payment_failure,high,chat,resolved,39.52,0,0,3.0,0,0.0
TIC001533,CUST00681,POL01228,2025-01-26 00:00:00,2025-01-26 07:51:36.000000000,App_Login_Issue,low,self_service,resolved,7.86,0,0,4.0,0,0.0
TIC001534,CUST00640,POL00700,2025-02-15 00:00:00,2025-02-15 09:22:48.000000000,claim_status_question,low,phone,resolved,9.38,0,1,4.0,0,0.0
TIC001535,CUST00518,POL00564,2025-09-29 00:00:00,,billing_issue,low,chat,escalated,5.41,1,0,,0,0.0
TIC001536,CUST00709,POL00774,2025-10-16 00:00:00,2025-10-16 21:45:36.000000000,mileage_sync_issue,medium,phone,resolved,21.76,0,0,4.0,0,0.0
TIC001537,CUST00507,POL00552,2025-09-19 00:00:00,2025-09-19 09:58:48.000000000,discount_dispute,low,phone,resolved,9.98,0,0,4.0,0,0.0
TIC001538,CUST00601,POL00659,2025-07-09 00:00:00,,app_login_issue,low,self_service,pending,0.83,0,1,,0,0.0
TIC001539,CUST00685,POL00750,2025-06-08 00:00:00,2025-06-08 03:46:12.000000000,billing_issue,low,chat,resolved,3.77,0,1,5.0,1,
TIC001540,CUST00704,POL00769,2025-01-22 00:00:00,,app_login_issue,medium,phone,escalated,29.88,1,0,1.0,0,0.0
TIC001541,CUST00760,POL00833,2025-04-17 00:00:00,2025-04-17 06:01:12.000000000,discount_dispute,low,phone,resolved,6.02,0,0,5.0,0,0.0
TIC001542,CUST00082,POL01258,2025-10-13 00:00:00,2025-10-14 23:55:12.000000000,account_update_request,high,phone,resolved,47.92,0,0,4.0,0,0.0
TIC001543,CUST00987,POL01077,2025-04-05 00:00:00,2025-04-05 00:30:00.000000000,billing_issue,low,chat,resolved,0.5,0,0,5.0,0,0.0
TIC001544,CUST00504,POL00549,2025-01-25 00:00:00,2025-01-25 11:01:48.000000000,mileage_sync_issue,low,self_service,resolved,11.03,0,1,2.0,0,0.0
TIC001545,CUST00474,POL00518,2025-09-28 00:00:00,2025-09-29 00:07:48.000000000,mileage_sync_issue,medium,email,resolved,24.13,0,1,3.0,0,0.0
TIC001546,CUST00992,POL01084,2025-01-03 00:00:00,2025-01-03 05:06:00.000000000,policy_change_request,low,email,resolved,5.1,0,0,4.0,0,0.0
TIC001547,CUST00486,POL00530,2025-11-26 00:00:00,,billing_issue,medium,chat,pending,22.05,0,0,,0,0.0
TIC001548,CUST00885,POL00971,2025-09-13 00:00:00,,discount_dispute,medium,phone,escalated,11.27,1,0,,0,0.0
TIC001549,CUST00364,POL00398,2025-07-13 00:00:00,,discount_dispute,low,phone,pending,14.21,0,1,,0,0.0
TIC001550,CUST00123,POL00132,2025-07-24 00:00:00,2025-07-25 15:31:12.000000000,policy_change_request,high,phone,resolved,39.52,0,1,5.0,0,0.0
TIC001551,CUST00454,POL00497,2025-03-21 00:00:00,2025-03-21 05:17:24.000000000,mileage_sync_issue,low,phone,resolved,5.29,0,0,4.0,0,0.0
TIC001552,CUST00747,POL00820,2025-11-13 00:00:00,,policy_change_request,low,phone,pending,8.53,0,0,,1,67.19
TIC001553,CUST00575,POL00630,2025-07-28 00:00:00,2025-07-29 09:17:59.999999999,policy_change_request,high,phone,resolved,33.3,0,0,4.0,0,0.0
TIC001554,CUST00248,POL00268,2025-07-08 00:00:00,2025-07-11 13:42:00.000000000,payment_failure,critical,phone,resolved,85.7,0,0,4.0,0,0.0
TIC001555,CUST00472,POL00516,2025-02-12 00:00:00,,Account_Update_Request,low,phone,pending,2.26,0,0,,0,0.0
TIC001556,CUST00075,POL00084,2025-07-19 00:00:00,,policy_change_request,high,phone,escalated,33.33,1,0,,0,0.0
TIC001557,CUST00294,POL00321,2025-07-01 00:00:00,2025-07-03 16:10:48.000000000,claim_status_question,high,email,resolved,64.18,0,0,5.0,0,0.0
TIC001558,CUST00079,POL00087,2025-04-06 00:00:00,2025-04-07 20:25:12.000000000,payment_failure,high,phone,resolved,44.42,0,0,4.0,0,0.0
TIC001559,CUST00637,POL00697,2025-10-06 00:00:00,2025-10-06 21:11:24.000000000,billing_issue,medium,phone,resolved,21.19,0,0,4.0,0,0.0
