policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score
POL00991,CUST00903,VEH01012,2025-08-08,2026-08-07,full_coverage,comprehensive,500,0.59,122.77,10.0,3,0.0,106.81,monthly,0,active,0,0,,60.9
POL00992,CUST00903,VEH01013,2024-10-15,2025-10-14,standard,basic,1000,0.601,46.78,9.41,5,6.0,37.23,monthly,0,lapsed,0,1,price_increase,49.3
POL00993,CUST00904,VEH01014,2025-07-18,2026-07-17,premium,basic,250,0.61,59.73,,0,0.0,53.93,monthly,0,active,0,0,,100.0
POL00994,CUST00905,VEH01015,2024-10-04,2025-10-03,full_coverage,enhanced,1000,0.775,80.93,4.71,5,0.0,73.07,quarterly,1,active,0,0,,100.0
POL00995,CUST00906,VEH01016,2025-09-14,2026-09-13,standard,enhanced,250,0.773,74.01,11.18,0,0.0,65.74,monthly,1,active,0,0,,85.2
POL00996,CUST00906,VEH01017,2024-04-11,2025-04-10,standard,enhanced,250,0.854,70.92,10.29,5,0.0,60.08,monthly,1,lapsed,0,1,moved_to_competitor,81.8
POL00997,CUST00907,VEH01018,2024-02-19,2025-02-17,liability_only,comprehensive,500,0.573,58.63,4.12,0,0.0,56.21,monthly,1,cancelled,0,1,moved_to_competitor,100.0
POL00998,CUST00908,VEH01019,2024-06-23,2025-06-22,liability_only,comprehensive,250,0.93,79.99,12.06,3,0.0,67.94,quarterly,1,lapsed,0,1,moved_to_competitor,82.8
POL00999,CUST00909,VEH01020,2024-11-21,2025-11-20,standard,enhanced,1000,0.712,40.0,6.47,3,0.0,36.21,semiannual,0,active,0,0,,59.8
POL01000,CUST00910,VEH01021,2025-02-02,2026-02-01,premium,basic,250,0.928,118.51,8.24,5,6.0,95.71,semiannual,1,lapsed,0,1,claim_dispute,100.0
POL01001,CUST00911,VEH01022,2024-07-04,2025-07-03,full_coverage,comprehensive,500,0.648,122.05,10.88,0,4.0,103.89,monthly,1,active,0,0,,75.5
POL01002,CUST00912,VEH01023,2024-12-19,2025-12-18,standard,comprehensive,1000,0.668,87.25,5.88,0,0.0,82.12,monthly,1,active,0,0,,72.8
POL01003,CUST00913,VEH01024,2025-06-28,2026-06-27,liability_only,enhanced,1000,0.696,40.0,10.29,0,0.0,35.88,monthly,0,active,0,0,,91.0
POL01004,CUST00914,VEH01025,2025-07-18,2026-07-17,standard,comprehensive,500,0.716,66.32,14.71,3,0.0,54.57,monthly,0,lapsed,0,1,moved_to_competitor,81.8
POL01005,CUST00915,VEH01026,2025-08-31,2026-08-30,premium,comprehensive,1000,0.672,137.86,4.71,3,0.0,127.23,annual,1,active,0,0,,92.0
POL01006,CUST00916,VEH01027,2025-02-16,2026-02-15,standard,enhanced,500,0.535,60.11,8.82,0,4.0,52.4,quarterly,1,cancelled,0,1,billing_problems,77.6
POL01007,CUST00917,VEH01028,2025-05-03,2026-05-02,standard,basic,500,0.766,52.7,14.71,3,0.0,43.37,annual,1,renewed,1,0,,100.0
POL01008,CUST00918,VEH01029,2025-08-29,2026-08-28,premium,enhanced,500,0.658,77.48,10.59,7,0.0,63.85,quarterly,0,active,0,0,,100.0
POL01009,CUST00919,VEH01030,2024-05-10,2025-05-09,premium,basic,1500,0.67,98.56,14.12,0,0.0,84.64,quarterly,1,CANCELLED,0,1,service_issues,83.1
POL01010,CUST00920,VEH01031,2024-09-22,2025-09-21,premium,basic,500,0.747,65.82,12.06,3,8.0,50.64,semiannual,1,active,0,0,,60.4
POL01011,CUST00921,VEH01032,2024-01-10,2025-01-08,standard,comprehensive,1000,0.713,76.61,5.29,3,0.0,70.26,monthly,0,active,0,0,,87.6
POL01012,CUST00922,VEH01033,2025-06-09,2026-06-08,premium,enhanced,1000,0.704,87.64,4.41,0,4.0,80.27,quarterly,1,active,0,0,,69.9
POL01013,CUST00922,VEH01034,2024-06-08,2025-06-07,premium,comprehensive,1500,0.654,87.86,2.94,5,0.0,80.88,annual,1,renewed,1,0,,82.6
POL01014,CUST00923,VEH01035,2024-05-09,2025-05-08,full_coverage,basic,500,0.682,65.7,,0,0.0,62.03,annual,1,lapsed,0,1,price_increase,100.0
POL01015,CUST00924,VEH01036,2024-05-26,2025-05-25,standard,enhanced,500,0.624,50.93,8.53,0,4.0,44.55,quarterly,1,active,0,0,,100.0
POL01016,CUST00925,VEH01037,2025-01-22,2026-01-21,standard,basic,1000,0.572,63.05,7.65,0,0.0,58.23,quarterly,1,active,0,0,,87.6
POL01017,CUST00926,VEH01038,2025-08-04,2026-08-03,liability_only,comprehensive,1000,0.582,54.7,5.29,5,0.0,49.07,quarterly,0,cancelled,0,1,price_increase,82.9
POL01018,CUST00927,VEH01039,2024-09-30,2025-09-29,standard,basic,250,0.75,52.1,0.0,3,0.0,50.54,monthly,0,cancelled,0,1,price_increase,100.0
POL01019,CUST00928,VEH01040,2024-02-24,2025-02-22,standard,basic,250,0.674,40.0,11.47,0,,35.41,monthly,1,active,0,0,,69.9
POL01020,CUST00929,VEH01041,2025-01-14,2026-01-13,premium,enhanced,1000,0.633,75.09,12.35,7,4.0,57.56,monthly,1,active,0,0,,88.8
POL01021,CUST00930,VEH01042,2024-09-12,2025-09-11,liability_only,basic,1500,0.661,40.0,5.88,0,0.0,37.65,monthly,0,active,0,0,,80.1
POL01022,CUST00931,VEH01043,2025-09-15,2026-09-14,full_coverage,comprehensive,500,0.919,124.84,9.12,5,0.0,107.21,monthly,1,active,0,0,,92.1
POL01023,CUST00932,VEH01044,2025-03-04,2026-03-03,full_coverage,enhanced,1000,0.809,102.12,10.88,7,6.0,77.73,monthly,0,lapsed,0,1,moved_to_competitor,87.4
POL01024,CUST00934,VEH01046,2025-04-13,2026-04-12,liability_only,basic,1500,0.684,40.0,1.18,0,0.0,39.53,monthly,1,active,0,0,,70.6
POL01025,CUST00935,VEH01047,2024-07-06,2025-07-05,full_coverage,comprehensive,1000,0.612,40.0,7.06,5,0.0,35.18,quarterly,1,active,0,0,,60.7
POL01026,CUST00936,VEH01048,2025-03-25,2026-03-24,full_coverage,enhanced,500,0.72,135.95,9.41,5,4.0,110.92,monthly,1,active,0,0,,80.0
POL01027,CUST00937,VEH01049,2024-12-28,2025-12-27,premium,enhanced,250,0.535,56.07,11.18,0,0.0,49.8,monthly,1,active,0,0,,45.9
POL01028,CUST00938,VEH01050,2025-04-24,2026-04-23,full_coverage,basic,1000,0.824,86.62,,0,0.0,86.11,monthly,1,active,0,0,,98.9
POL01029,CUST00939,VEH01051,2025-05-29,2026-05-28,full_coverage,basic,250,0.719,72.53,12.94,0,0.0,63.14,quarterly,1,active,0,0,,89.1
POL01030,CUST00940,VEH01052,2024-10-20,2025-10-19,standard,basic,500,0.545,40.0,6.76,0,4.0,35.7,semiannual,1,lapsed,0,1,,90.8
POL01031,CUST00941,VEH01053,2024-10-09,2025-10-08,premium,enhanced,1500,0.801,98.31,7.65,7,4.0,79.98,annual,1,LAPSED,0,1,moved_to_competitor,100.0
POL01032,CUST00942,VEH01054,2025-03-14,2026-03-13,premium,basic,250,0.615,50.21,12.35,7,4.0,38.49,semiannual,1,renewed,1,0,,76.7
POL01033,CUST00943,VEH01055,2025-06-17,2026-06-16,premium,basic,500,0.588,126.85,12.65,0,0.0,110.8,monthly,0,renewed,1,0,,99.2
POL01034,CUST00944,VEH01056,2024-08-22,2025-08-21,liability_only,comprehensive,250,0.647,40.0,6.76,0,,37.3,monthly,0,active,0,0,,59.9
POL01035,CUST00945,VEH01057,2024-11-08,2025-11-07,standard,basic,1000,0.695,41.27,9.12,0,4.0,35.86,monthly,1,active,0,0,,80.5
POL01036,CUST00946,VEH01058,2024-03-30,2025-03-29,premium,enhanced,1000,0.723,116.69,1.18,3,0.0,111.81,monthly,1,lapsed,0,1,price_increase,94.1
POL01037,CUST00947,VEH01059,2024-11-08,2025-11-07,standard,comprehensive,500,0.676,106.48,3.24,0,4.0,98.77,monthly,0, renewed,1,0,,92.5
POL01038,CUST00948,VEH01060,2025-02-20,2026-02-19,premium,comprehensive,500,0.702,77.95,7.06,5,0.0,68.55,semiannual,0,active,0,0,,51.0
POL01039,CUST00949,VEH01061,2024-11-16,2025-11-15,premium,enhanced,500,0.67,64.59,12.65,7,8.0,46.73,monthly,1,ACTIVE,0,0,,69.1
POL01040,CUST00950,VEH01062,2024-04-02,2025-04-01,standard,enhanced,500,0.644,70.07,13.82,7,6.0,51.28,monthly,1,active,0,0,,81.6
POL01041,CUST00951,VEH01063,2024-03-22,2025-03-21,premium,enhanced,500,0.922,76.77,0.0,0,6.0,72.16,monthly,1,renewed,1,0,,100.0
POL01042,CUST00952,VEH01064,2024-03-19,2025-03-18,premium,enhanced,500,0.992,111.7,6.18,0,4.0,100.33,monthly,1,active,0,0,,61.9
POL01043,CUST00953,VEH01065,2024-09-02,2025-09-01,standard,comprehensive,1500,0.764,90.89,4.41,0,0.0,86.88,monthly,0,active,0,0,,88.7
POL01044,CUST00953,VEH01066,2024-04-05,2025-04-04,standard,basic,250,0.586,47.01,6.47,3,0.0,42.56,monthly,1,active,0,0,,58.6
POL01045,CUST00954,VEH01067,2024-06-18,2025-06-17,premium,enhanced,500,0.703,89.03,7.94,5,0.0,77.51,semiannual,1,active,0,0,,96.7
POL01046,CUST00955,VEH01068,2025-08-12,2026-08-11,liability_only,comprehensive,500,0.646,60.89,10.29,3,0.0,52.8,monthly,1,active,0,0,,71.8
POL01047,CUST00956,VEH01069,2024-02-28,2025-02-26,standard,enhanced,500,1.024,113.59,0.0,3,0.0,110.18,quarterly,1,active,0,0,,72.6
POL01048,CUST00957,VEH01070,2024-03-27,2025-03-26,standard,comprehensive,500,0.863,77.6,6.76,5,0.0,68.47,monthly,1,renewed,1,0,,100.0
POL01049,CUST00958,VEH01071,2024-10-19,2025-10-18,standard,enhanced,1000,0.69,43.41,6.18,5,0.0,38.56,monthly,0,Active,0,0,,87.0
POL01050,CUST00959,VEH01072,2025-07-21,2026-07-20,liability_only,comprehensive,500,0.629,51.19,9.12,7,6.0,39.87,semiannual,1,active,0,0,,64.2
POL01051,CUST00960,VEH01073,2025-05-19,2026-05-18,standard,comprehensive,250,0.841,173.22,12.94,0,0.0,150.81,monthly,0,active,0,0,,72.6
POL01052,CUST00961,VEH01074,2024-01-11,2025-01-09,full_coverage,basic,1000,0.613,40.0,7.94,5,0.0,34.82,semiannual,0,renewed,1,0,,59.3
POL01053,CUST00962,VEH01075,2025-03-10,2026-03-09,liability_only,comprehensive,1000,0.627,117.83,12.06,0,0.0,103.62,quarterly,1,cancelled,0,1,moved_to_competitor,92.5
POL01054,CUST00963,VEH01076,2025-06-04,2026-06-03,full_coverage,enhanced,250,0.773,47.03,9.12,7,6.0,36.63,semiannual,1,cancelled,0,1,billing_problems,89.3
POL01055,CUST00964,VEH01077,2024-05-19,2025-05-18,full_coverage,comprehensive,500,0.681,147.73,4.12,5,0.0,134.26,monthly,0,lapsed,0,1,moved_to_competitor,99.6
POL01056,CUST00965,VEH01078,2025-05-06,2026-05-05,premium,enhanced,250,0.837,115.4,0.0,3,0.0,111.94,semiannual,1,renewed,1,0,,98.2
POL01057,CUST00966,VEH01079,2025-05-24,2026-05-23,liability_only,basic,1000,0.836,53.59,5.29,0,0.0,50.76,monthly,1,active,0,0,,63.2
POL01058,CUST00967,VEH01080,2025-06-11,2026-06-10,standard,comprehensive,250,0.765,133.13,4.12,0,0.0,127.65,monthly,0,renewed,1,0,,57.7
POL01059,CUST00968,VEH01081,2025-06-29,2026-06-28,liability_only,comprehensive,250,0.617,40.0,10.88,5,0.0,33.65,monthly,1,active,0,0,,78.6
POL01060,CUST00969,VEH01082,2024-05-07,2025-05-06,full_coverage,comprehensive,1000,0.639,130.92,12.06,0,0.0,115.13,monthly,0,cancelled,0,1,moved_to_competitor,100.0
POL01061,CUST00970,VEH01084,2025-02-19,2026-02-18,standard,enhanced,250,0.603,49.4,6.47,0,4.0,44.23,annual,1,active,0,0,,95.1
POL01062,CUST00971,VEH01085,2024-01-15,2025-01-13,full_coverage,enhanced,500,0.804,73.67,6.18,5,0.0,65.43,monthly,1,renewed,1,0,,92.1
POL01063,CUST00972,VEH01086,2025-09-23,2026-09-22,full_coverage,comprehensive,250,0.733,113.83,2.65,3,0.0,107.4,annual,1,active,0,0,,100.0
POL01064,CUST00973,VEH01087,2024-07-13,2025-07-12,liability_only,enhanced,1000,0.602,50.73,14.71,0,4.0,41.24,monthly,1,lapsed,0,1,,73.9
POL01065,CUST00974,VEH01088,2024-01-08,2025-01-06,liability_only,comprehensive,1000,0.626,52.79,7.35,0,4.0,46.8,quarterly,1,active,0,0,,85.4
POL01066,CUST00975,VEH01089,2025-03-11,2026-03-10,standard,enhanced,500,0.696,93.44,3.53,3,0.0,87.34,quarterly,1,active,0,0,,87.0
POL01067,CUST00976,VEH01090,2025-07-01,2026-06-30,premium,basic,1000,0.829,114.75,10.59,3,0.0,99.16,semiannual,0,renewed,1,0,,80.6
POL01068,CUST00977,VEH01091,2024-12-19,2025-12-18,full_coverage,basic,1500,0.74,79.1,8.82,7,6.0,61.84,semiannual,0,active,0,0,,76.4
POL01069,CUST00978,VEH01092,2024-09-07,2025-09-06,standard,comprehensive,500,0.626,43.73,13.53,7,0.0,34.75,semiannual,0,active,0,0,,73.7
POL01070,CUST00979,VEH01093,2025-06-24,2026-06-23,standard,enhanced,500,0.931,105.45,10.88,5,4.0,84.49,quarterly,1,active,0,0,,91.3
POL01071,CUST00980,VEH01094,2025-09-15,2026-09-14,full_coverage,basic,1000,0.615,40.21,5.0,0,0.0,38.2,semiannual,0,lapsed,0,1,price_increase,78.1
POL01072,CUST00981,VEH01095,2024-02-13,2025-02-11,standard,enhanced,500,0.592,57.42,,7,0.0,47.83,monthly,1,lapsed,0,1,billing_problems,72.8
POL01073,CUST00983,VEH01097,2025-09-13,2026-09-12,full_coverage,comprehensive,500,0.671,121.93,2.65,7,0.0,110.16,semiannual,1,active,0,0,,100.0
POL01074,CUST00984,VEH01098,2025-04-04,2026-04-03,liability_only,comprehensive,500,0.722,89.19,8.82,7,4.0,71.51,annual,0,active,0,0,,63.3
POL01075,CUST00985,VEH01099,2024-06-21,2025-06-20,standard,enhanced,500,0.758,45.85,1.47,3,0.0,43.8,quarterly,0,active,0,0,,75.4
POL01076,CUST00986,VEH01100,2025-06-20,2026-06-19,premium,basic,500,0.615,56.4,10.88,0,0.0,50.26,monthly,1,cancelled,0,1,moved_to_competitor,88.8
POL01077,CUST00987,VEH01101,2024-08-18,2025-08-17,standard,comprehensive,1000,0.685,129.61,9.71,5,0.0,110.54,quarterly,0,active,0,0,,81.2
POL01078,CUST00988,VEH01102,2024-06-28,2025-06-27,liability_only,basic,1000,0.763,40.0,5.29,0,0.0,37.88,semiannual,0,active,0,0,,100.0
POL01079,CUST00989,VEH01103,2024-03-17,2025-03-16,standard,comprehensive,500,0.543,72.99,7.94,0,0.0,67.19,monthly,0,active,0,0,,68.8
POL01080,CUST00990,VEH01104,2025-01-10,2026-01-09,standard,basic,250,0.648,70.66,7.35,0,0.0,65.47,monthly,1,cancelled,0,1,billing_problems,89.1
POL01081,CUST00991,VEH01105,2024-05-16,2025-05-15,full_coverage,basic,250,0.912,82.51,,5,0.0,71.35,monthly,0,active,0,0,,74.0
POL01082,CUST00991,VEH01106,2025-06-10,2026-06-09,liability_only,comprehensive,250,0.899,49.87,6.76,0,4.0,44.5,monthly,1,cancelled,0,1,service_issues,79.7
POL01083,CUST00992,VEH01107,2024-12-27,2025-12-26,standard,basic,500,0.627,64.2,2.65,0,0.0,62.5,monthly,1,active,0,0,,62.6
POL01084,CUST00992,VEH01108,2024-02-22,2025-02-20,liability_only,basic,1000,0.597,59.07,8.53,7,0.0,49.9,quarterly,1,active,0,0,,100.0
POL01085,CUST00993,VEH01109,2025-03-08,2026-03-07,standard,enhanced,500,0.811,60.16,0.0,0,0.0,60.16,quarterly,1,active,0,0,,71.4
POL01086,CUST00994,VEH01110,2025-05-22,2026-05-21,standard,comprehensive,1000,0.626,87.26,5.29,3,0.0,80.03,monthly,1,active,0,0,,85.8
POL01087,CUST00995,VEH01111,2025-01-23,2026-01-22,standard,basic,250,0.609,48.54,5.59,0,,45.83,semiannual,1,active,0,0,,84.0
POL01088,CUST00996,VEH01112,2024-06-23,2025-06-22,standard,basic,500,0.715,44.42,6.76,3,4.0,38.31,semiannual,0,cancelled ,0,1,service_issues,84.6
POL01089,CUST00997,VEH01113,2025-01-17,2026-01-16,liability_only,basic,1500,0.799,56.14,8.24,7,0.0,47.58,annual,0,active,0,0,,75.2
POL01090,CUST00998,VEH01114,2024-04-25,2025-04-24,liability_only,comprehensive,1000,0.868,105.38,14.71,0,0.0,89.88,monthly,0,active,0,0,,100.0
POL01091,CUST00999,VEH01115,2024-12-12,2025-12-11,standard,enhanced,500,0.762,125.88,3.24,0,0.0,121.8,semiannual,1,active,0,0,,65.1
POL01092,CUST01000,VEH01116,2024-09-12,2025-09-11,standard,enhanced,1000,0.825,104.52,9.41,0,6.0,88.41,monthly,1,active,0,0,,56.6
POL01093,CUST01001,VEH01117,2025-07-06,2026-07-05,standard,enhanced,500,0.819,70.12,9.12,0,0.0,63.73,annual,1,cancelled,0,1,moved_to_competitor,87.9
POL01094,CUST01002,VEH01118,2024-04-30,2025-04-29,standard,comprehensive,500,0.677,96.23,5.88,0,0.0,90.57,quarterly,0,active,0,0,,84.8
POL01095,CUST01003,VEH01119,2024-10-24,2025-10-23,liability_only,comprehensive,250,0.62,42.4,4.12,3,4.0,37.69,semiannual,0,lapsed,0,1,claim_dispute,75.8
POL01096,CUST01004,VEH01120,2024-11-02,2025-11-01,standard,basic,250,0.76,74.45,6.47,3,0.0,67.4,monthly,1,active,0,0,,71.2
POL01097,CUST01005,VEH01121,2025-05-09,2026-05-08,standard,enhanced,1000,0.669,50.59,9.12,3,0.0,106.704,monthly,1,active,0,0,,97.5
POL01098,CUST01006,VEH01122,2024-10-27,2025-10-26,standard,enhanced,500,0.726,44.94,9.41,3,4.0,37.57,semiannual,0,renewed,1,0,,48.6
POL01099,CUST01007,VEH01123,2024-09-28,2025-09-27,standard,enhanced,250,0.895,58.7,8.82,5,4.0,48.24,monthly,0,active,0,0,,72.8
POL01100,CUST01009,VEH01125,2024-08-06,2025-08-05,full_coverage,enhanced,1000,0.805,116.04,6.47,0,0.0,108.53,quarterly,1,cancelled,0,1,moved_to_competitor,71.3
POL01101,CUST01010,VEH01126,2024-01-03,2025-01-01,liability_only,enhanced,500,0.652,40.0,5.59,5,4.0,34.16,monthly,1,active,0,0,,76.2
POL01102,CUST01012,VEH01128,2025-08-05,2026-08-04,standard,comprehensive,250,0.574,40.0,10.29,0,4.0,34.28,monthly,0,active,0,0,,76.6
POL01103,CUST01013,VEH01129,2025-02-07,2026-02-06,full_coverage,comprehensive,250,0.61,51.09,12.94,0,0.0,44.48,monthly,1,active,0,0,,67.3
POL01104,CUST01014,VEH01130,2024-08-10,2025-08-09,standard,comprehensive,1000,0.622,79.14,9.12,0,0.0,71.92,annual,1,active,0,0,,81.0
POL01105,CUST01016,VEH01132,2024-11-08,2025-11-07,standard,enhanced,500,0.644,69.1,5.29,5,4.0,59.23,semiannual,0,active,0,0,,100.0
POL01106,CUST01017,VEH01133,2025-06-11,2026-06-10,full_coverage,basic,500,0.689,109.93,4.12,0,4.0,101.0,monthly,0,cancelled,0,1,moved_to_competitor,84.3
POL01107,CUST01018,VEH01134,2024-02-06,2025-02-04,standard,enhanced,500,0.816,131.02,,0,4.0,114.98,monthly,1,renewed,1,0,,64.3
POL01108,CUST01019,VEH01135,2025-04-19,2026-04-18,premium,basic,1000,0.596,64.49,7.06,0,4.0,57.36,quarterly,0,active,0,0,,100.0
POL01109,CUST01020,VEH01136,2025-09-24,2026-09-23,liability_only,comprehensive,1000,0.699,86.14,8.53,5,4.0,71.04,monthly,1,active,0,0,,92.1
POL01110,CUST01021,VEH01137,2025-05-14,2026-05-13,standard,basic,1000,0.677,89.04,2.65,0,0.0,86.68,annual,0,ACTIVE,0,0,,84.2
POL01111,CUST01022,VEH01138,2024-02-28,2025-02-26,premium,basic,1500,0.71,83.74,10.88,0,6.0,69.6,monthly,1,cancelled,0,1,price_increase,74.5
POL01112,CUST01023,VEH01139,2024-12-30,2025-12-29,full_coverage,comprehensive,1000,0.742,60.65,,7,0.0,56.4,semiannual,1,active,0,0,,77.1
POL01113,CUST01024,VEH01140,2024-01-07,2025-01-05,full_coverage,enhanced,1000,0.62,83.92,7.65,3,0.0,74.98,annual,1,active,0,0,,73.8
POL01114,CUST01025,VEH01141,2025-09-22,2026-09-21,standard,basic,500,0.626,67.26,14.12,0,0.0,57.76,monthly,1,active,0,0,,100.0
POL01115,CUST01026,VEH01142,2025-04-16,2026-04-15,premium,enhanced,500,0.812,113.97,7.35,5,0.0,99.89,monthly,1,active,0,0,,86.8
POL01116,CUST01026,VEH01143,2024-12-02,2025-12-01,standard,enhanced,250,0.713,71.83,5.59,5,4.0,61.35,monthly,1,lapsed,0,1,billing_problems,72.8
POL01117,CUST01027,VEH01144,2024-11-01,2025-10-31,premium,enhanced,1500,0.847,130.07,5.59,0,0.0,122.8,monthly,1,active,0,0,,75.4
POL01118,CUST01028,VEH01145,2024-12-28,2025-12-27,full_coverage,enhanced,1000,0.644,95.52,7.65,3,0.0,85.35,monthly,1,cancelled,0,1,service_issues,59.6
POL01119,CUST01029,VEH01146,2024-04-19,2025-04-18,standard,comprehensive,250,0.585,62.91,7.06,5,0.0,55.32,quarterly,0,active,0,0,,82.2
POL01120,CUST01030,VEH01147,2024-01-06,2025-01-04,liability_only,basic,500,0.588,40.0,13.82,0,0.0,34.47,semiannual,1,Active,0,0,,100.0
POL01121,CUST01031,VEH01148,2024-12-24,2025-12-23,standard,enhanced,500,0.593,84.55,8.24,3,4.0,71.66,semiannual,1,renewed,1,0,,71.1
POL01122,CUST01032,VEH01149,2024-07-09,2025-07-08,standard,enhanced,500,0.593,67.6,7.65,5,0.0,59.05,monthly,0,lapsed,0,1,price_increase,97.5
POL01123,CUST01033,VEH01150,2025-02-15,2026-02-14,liability_only,comprehensive,500,0.778,86.81,8.24,3,0.0,77.05,monthly,1,renewed,1,0,,80.2
POL01124,CUST01034,VEH01151,2024-12-29,2025-12-28,standard,enhanced,1000,0.71,73.5,12.65,0,0.0,64.2,quarterly,1,cancelled,0,1,moved_to_competitor,79.1
POL01125,CUST01035,VEH01152,2024-01-10,2025-01-08,standard,basic,250,0.721,71.1,10.88,0,4.0,60.52,monthly,1,cancelled,0,1,billing_problems,78.9
POL01126,CUST01036,VEH01153,2024-04-13,2025-04-12,standard,basic,1000,0.721,57.72,5.59,0,,54.49,monthly,0,cancelled,0,1,price_increase,85.4
POL01127,CUST01036,VEH01154,2025-03-17,2026-03-16,standard,basic,500,0.631,47.91,4.71,7,4.0,40.38,quarterly,0,active,0,0,,67.0
POL01128,CUST01037,VEH01155,2025-05-18,2026-05-17,premium,enhanced,250,0.554,80.24,12.06,0,0.0,70.56,annual,0,lapsed,0,1,billing_problems,69.9
POL01129,CUST01038,VEH01156,2024-07-21,2025-07-20,liability_only,enhanced,1000,0.764,44.33,7.94,3,0.0,39.48,monthly,1,renewed,1,0,,100.0
POL01130,CUST01039,VEH01157,2024-03-27,2025-03-26,full_coverage,comprehensive,500,0.743,100.14,0.0,3,0.0,97.14,monthly,1,ACTIVE,0,0,,70.3
POL01131,CUST01040,VEH01158,2025-06-25,2026-06-24,premium,basic,500,0.669,51.43,7.06,0,0.0,47.8,quarterly,1,renewed,1,0,,70.3
POL01132,CUST01041,VEH01159,2025-06-10,2026-06-09,standard,basic,1000,0.808,78.88,11.76,7,6.0,59.35,monthly,0,cancelled,0,1,price_increase,87.7
POL01133,CUST01042,VEH01160,2024-06-06,2025-06-05,liability_only,enhanced,500,0.634,55.6,10.29,0,0.0,49.88,monthly,0,cancelled,0,1,price_increase,59.3
POL01134,CUST01043,VEH01161,2025-02-24,2026-02-23,standard,basic,1500,0.807,127.66,11.18,5,,107.0,semiannual,1,cancelled,0,1,price_increase,95.0
POL01135,CUST01044,VEH01162,2024-05-06,2025-05-05,standard,comprehensive,250,0.722,56.16,12.35,5,0.0,46.42,monthly,0,renewed,1,0,,87.2
POL01136,CUST01045,VEH01163,2025-05-14,2026-05-13,standard,basic,1000,0.619,73.86,2.06,0,,72.34,monthly,1,active,0,0,,72.5
POL01137,CUST01046,VEH01164,2024-01-08,2025-01-06,standard,comprehensive,1000,0.705,240.75,7.65,0,0.0,222.33,monthly,0,cancelled,0,1,moved_to_competitor,52.9
POL01138,CUST01046,VEH01165,2024-06-08,2025-06-07,premium,basic,1500,0.574,69.04,8.24,0,0.0,63.35,quarterly,1,renewed,1,0,,82.9
POL01139,CUST01047,VEH01166,2024-09-13,2025-09-12,liability_only,enhanced,1500,0.632,58.97,3.82,5,4.0,51.41,monthly,1,active,0,0,,58.8
POL01140,CUST01048,VEH01167,2024-08-19,2025-08-18,premium,basic,500,0.744,104.96,5.29,5,0.0,94.16,semiannual,1,Active,0,0,,100.0
POL01141,CUST01049,VEH01168,2025-04-26,2026-04-25,premium,enhanced,1000,0.685,84.26,11.18,0,0.0,74.84,monthly,1,active,0,0,,72.6
POL01142,CUST01050,VEH01169,2025-02-08,2026-02-07,standard,comprehensive,500,0.584,47.13,6.18,5,0.0,41.86,monthly,1,active,0,0,,96.0
POL01143,CUST01051,VEH01170,2025-01-18,2026-01-17,standard,basic,1000,0.562,47.21,8.53,3,6.0,38.93,quarterly,1,cancelled,0,1,price_increase,65.4
POL01144,CUST01051,VEH01171,2024-11-02,2025-11-01,full_coverage,enhanced,250,0.612,42.64,,5,0.0,38.0,monthly,1,renewed,1,0,,80.0
POL01145,CUST01052,VEH01172,2025-01-08,2026-01-07,premium,basic,1000,0.736,73.03,7.94,0,0.0,67.23,quarterly,1,active,0,0,,86.9
POL01146,CUST01053,VEH01173,2025-03-14,2026-03-13,full_coverage,comprehensive,500,0.677,84.8,7.35,5,0.0,74.33,monthly,0,cancelled,0,1,price_increase,95.3
POL01147,CUST01054,VEH01174,2024-07-05,2025-07-04,standard,basic,1000,0.575,45.51,8.82,5,0.0,39.22,monthly,1,lapsed,0,1,service_issues,61.8
POL01148,CUST01054,VEH01175,2025-07-03,2026-07-02,standard,comprehensive,1000,0.718,74.74,9.71,7,6.0,57.77,monthly,1,active,0,0,,81.5
POL01149,CUST01055,VEH01176,2024-10-02,2025-10-01,standard,enhanced,500,0.63,67.58,10.59,5,0.0,57.04,monthly,1,active,0,0,,89.3
POL01150,CUST01056,VEH01177,2024-04-21,2025-04-20,standard,enhanced,1000,0.763,57.18,10.88,5,6.0,44.67,monthly,1,cancelled,0,1,price_increase,63.8
POL01151,CUST01056,VEH01178,2025-03-25,2026-03-24,liability_only,enhanced,250,0.816,76.92,3.53,5,0.0,70.36,quarterly,0,lapsed,0,1,price_increase,59.8
POL01152,CUST01057,VEH01179,2025-03-25,2026-03-24,standard,enhanced,500,0.678,55.41,3.24,0,6.0,50.29,quarterly,0,renewed,1,0,,100.0
POL01153,CUST01058,VEH01180,2024-06-14,2025-06-13,premium,basic,500,0.694,67.06,5.59,5,4.0,57.28,monthly,0,lapsed,0,1,price_increase,100.0
POL01154,CUST01058,VEH01181,2024-05-23,2025-05-22,standard,enhanced,500,0.679,47.63,11.47,0,6.0,39.31,monthly,1,cancelled,0,1,moved_to_competitor,92.8
POL01155,CUST01059,VEH01182,2024-12-28,2025-12-27,full_coverage,comprehensive,1000,0.829,99.24,,3,4.0,82.37,monthly,1,cancelled,0,1,billing_problems,93.8
