policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score,premium_band,total_discount_pct,discount_band,risk_band,age,state,city,income_band,credit_tier,customer_segment,tenure_months,vehicle_make,vehicle_model,vehicle_year,vehicle_type,vehicle_value_estimate,annual_mileage,primary_use,total_premium_paid,total_discount_amount,total_support_cost,total_claim_cost,estimated_customer_ltv,estimated_net_value,profitability_segment,ticket_count,avg_resolution_time_hours,avg_csat,escalation_rate,refund_rate,total_refund_amount,support_burden_band,claim_count,total_estimated_claim_cost,total_approved_claim_amount
POL00637,CUST00580,VEH00650,2025-09-13,2026-09-12,premium,enhanced,1000,0.628,64.32,,5,0.0,56.0,monthly,0,active,0,0,,78.1,low,5.0,low,moderate_risk,41.0,Ohio,Cincinnati,,good,standard,28.0,Toyota,Rav4,2016,suv,7856.08,15013,commuting,224.0,33.27999999999997,46.870000000000005,4587.27,224.0,-4410.14,negative,2.0,6.79,3.5,0.5,0.0,0.0,low,1.0,5604.87,4587.27
POL00638,CUST00581,VEH00651,2024-07-18,2025-07-17,premium,comprehensive,1000,0.753,99.09,9.41,5,0.0,84.81,monthly,1,cancelled,0,1,,81.0,mid,14.41,high,moderate_risk,71.0,North Carolina,Durham,low,very_good,standard,27.0,Honda,Civic,2017,sedan,17567.72,7920,leisure,593.6700000000001,99.96,83.53,0.0,593.6700000000001,510.1400000000001,medium,3.0,12.306666666666667,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00639,CUST00582,VEH00652,2024-05-26,2025-05-25,standard,comprehensive,1000,0.657,101.06,5.0,7,0.0,88.93,monthly,1,lapsed,0,1,price_increase,89.1,mid,12.0,high,moderate_risk,32.0,Georgia,Athens,low,excellent,standard,16.0,Jeep,Grand Cherokee,2023,suv,34573.15,14260,commuting,444.65,60.64999999999998,132.70999999999998,0.0,444.65,311.94000000000005,low,2.0,44.19,5.0,0.0,1.0,33.86,low,0.0,0.0,0.0
POL00640,CUST00583,VEH00653,2025-06-16,2026-06-15,full_coverage,basic,1000,0.764,125.63,1.76,5,4.0,112.11,annual,1,active,0,0,,96.5,mid,10.76,high,moderate_risk,44.0,North Carolina,Durham,lower_middle,poor,high_value,34.0,Subaru,Outback,2020,suv,23978.2,7653,commuting,784.77,94.63999999999996,137.0,0.0,784.77,647.77,medium,1.0,100.34,4.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00641,CUST00584,VEH00654,2025-08-08,2026-08-07,standard,basic,250,0.793,105.76,7.06,0,6.0,91.95,monthly,1,active,0,0,,80.7,mid,13.059999999999999,high,moderate_risk,66.0,Georgia,Athens,middle,very_good,standard,44.0,Tesla,Model Y,2024,suv,45592.94,21891,family,459.75,69.05000000000001,0.0,0.0,459.75,459.75,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00642,CUST00584,VEH00655,2025-05-31,2026-05-30,premium,comprehensive,1500,0.658,73.98,5.59,7,0.0,64.67,monthly,0,cancelled,0,1,moved_to_competitor,78.0,low,12.59,high,moderate_risk,66.0,Georgia,Athens,middle,very_good,standard,44.0,Nissan,Altima,2019,sedan,13374.02,8110,commercial_light,517.36,74.48000000000002,111.65,0.0,517.36,405.71,low,2.0,32.28,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00643,CUST00585,VEH00656,2024-02-02,2025-01-31,standard,enhanced,500,0.815,67.43,0.0,0,0.0,67.43,monthly,1,active,0,0,,85.0,low,0.0,none,moderate_risk,57.0,Florida,Miami,lower_middle,very_good,budget,30.0,Ford,F-150,2017,pickup,11853.4,15788,commuting,67.43,0.0,0.0,0.0,67.43,67.43,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00644,CUST00586,VEH00657,2024-05-10,2025-05-09,full_coverage,enhanced,250,0.579,92.43,4.71,0,0.0,88.08,monthly,1,active,0,0,,60.3,mid,4.71,low,low_risk,48.0,Illinois,Springfield,high,very_good,premium,34.0,Tesla,Model Y,2019,suv,37867.42,3593,leisure,440.4,21.750000000000043,96.13,0.0,440.4,344.27,low,3.0,12.553333333333335,3.3333333333333335,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL00645,CUST00587,VEH00658,2025-05-24,2026-05-23,premium,enhanced,500,0.66,96.12,8.53,0,0.0,87.92,monthly,1,active,0,0,,60.7,mid,8.53,moderate,moderate_risk,77.0,New York,Rochester,middle,very_good,standard,9.0,Toyota,Camry,2021,sedan,18348.29,7478,commuting,703.36,65.60000000000002,0.0,0.0,703.36,703.36,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00646,CUST00588,VEH00659,2024-03-30,2025-03-29,liability_only,comprehensive,250,0.643,54.53,11.76,3,8.0,42.12,quarterly,0,active,0,0,,78.9,low,22.759999999999998,very_high,moderate_risk,64.0,North Carolina,Durham,,very_good,high_value,30.0,Nissan,Leaf,2015,hatchback,7027.69,14956,family,126.36,37.23000000000001,97.14,0.0,126.36,29.219999999999985,low,3.0,3.8066666666666666,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00647,CUST00589,VEH00660,2024-11-04,2025-11-03,liability_only,comprehensive,500,0.719,94.82,5.88,0,6.0,83.56,monthly,0,active,0,0,,87.8,mid,11.879999999999999,high,moderate_risk,28.0,North Carolina,Greensboro,lower_middle,good,premium,36.0,Subaru,Impreza,2019,hatchback,22718.3,13329,commuting,919.16,123.8599999999999,131.0,0.0,919.16,788.1600000000001,medium,1.0,174.34,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00648,CUST00590,VEH00661,2025-07-15,2026-07-14,standard,comprehensive,1000,0.62,63.42,9.71,0,0.0,57.26,quarterly,1,cancelled,0,1,price_increase,100.0,low,9.71,moderate,moderate_risk,47.0,Florida,Orlando,low,good,standard,11.0,Ford,Escape,2014,suv,10137.95,12014,commuting,343.56,36.96000000000002,124.52,0.0,343.56,219.04,low,1.0,84.4,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00649,CUST00591,VEH00662,2025-04-23,2026-04-22,full_coverage,enhanced,1000,0.6,65.77,7.35,0,,60.94,monthly,1,active,0,0,,83.0,low,7.35,moderate,low_risk,53.0,Florida,Miami,upper_middle,very_good,standard,12.0,Ford,Escape,2013,minivan,8743.2,16551,commercial_light,548.46,43.46999999999999,25.96,0.0,548.46,522.5,medium,1.0,7.45,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00650,CUST00592,VEH00663,2024-06-21,2025-06-20,premium,basic,1000,0.606,64.33,10.59,0,6.0,53.66,monthly,1,active,0,0,,79.2,low,16.59,high,moderate_risk,51.0,Texas,Houston,upper_middle,very_good,standard,47.0,Toyota,Rav4,2014,suv,17725.64,10128,family,321.96,64.02000000000001,127.64,0.0,321.96,194.32,low,2.0,34.78,3.0,0.0,0.5,12.13,low,0.0,0.0,0.0
POL00651,CUST00593,VEH00664,2025-04-01,2026-03-31,premium,enhanced,1000,0.844,159.62,3.53,0,0.0,153.99,semiannual,0,active,0,0,,74.8,high,3.53,low,moderate_risk,24.0,Florida,Orlando,lower_middle,good,high_value,43.0,Tesla,Model Y,2021,hatchback,40177.56,8739,commuting,1385.91,50.66999999999996,118.89,0.0,1385.91,1267.02,medium,2.0,31.81,2.0,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00652,CUST00594,VEH00665,2024-04-28,2025-04-27,premium,basic,250,0.613,40.0,11.76,3,6.0,31.7,monthly,0,active,0,0,,89.4,low,20.759999999999998,very_high,moderate_risk,27.0,California,San Diego,upper_middle,very_good,high_value,13.0,Ford,Escape,2011,suv,3755.72,13669,commuting,126.8,33.2,35.36,0.0,126.8,91.44,low,2.0,3.3499999999999996,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00653,CUST00595,VEH00666,2025-05-08,2026-05-07,full_coverage,enhanced,500,0.561,53.61,14.41,3,6.0,41.06,monthly,1,lapsed,0,1,claim_dispute,100.0,low,23.41,very_high,low_risk,29.0,Georgia,Atlanta,middle,fair,premium,6.0,Hyundai,Tucson,2014,suv,8257.34,2500,family,328.48,100.39999999999998,63.7,0.0,328.48,264.78000000000003,low,2.0,12.309999999999999,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00654,CUST00596,VEH00667,2025-07-07,2026-07-06,full_coverage,comprehensive,1000,0.663,89.61,7.35,3,6.0,74.96,monthly,1,active,0,0,,73.9,low,16.35,high,moderate_risk,69.0,North Carolina,Charlotte,low,very_good,premium,47.0,Hyundai,Kona,2015,suv,8356.46,8200,mixed,449.76,87.90000000000003,26.38,0.0,449.76,423.38,low,1.0,7.98,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00655,CUST00597,VEH00668,2024-09-03,2025-09-02,premium,comprehensive,500,0.561,69.44,8.53,0,0.0,63.52,monthly,0,active,0,0,,100.0,low,8.53,moderate,low_risk,54.0,California,Los Angeles,middle,fair,premium,12.0,Jeep,Grand Cherokee,2013,suv,18960.78,10810,commuting,571.6800000000001,53.27999999999995,58.78,0.0,571.6800000000001,512.9000000000001,medium,2.0,9.235,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00656,CUST00598,VEH00669,2024-09-06,2025-09-05,full_coverage,enhanced,1000,0.61,113.14,9.41,0,0.0,102.49,monthly,1,renewed,1,0,,81.5,mid,9.41,moderate,moderate_risk,60.0,Ohio,Cincinnati,high,poor,premium,46.0,Toyota,Tacoma,2025,pickup,23237.9,9822,commercial_light,922.41,95.85000000000004,21.58,0.0,1429.7355,900.83,medium,1.0,6.97,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00657,CUST00599,VEH00670,2024-08-04,2025-08-03,premium,enhanced,500,0.597,108.29,6.18,0,0.0,101.6,semiannual,0,active,0,0,,69.2,mid,6.18,moderate,low_risk,56.0,Florida,Miami,,very_good,standard,41.0,Ford,Mustang,2020,coupe,26967.9,10206,leisure,812.8,53.520000000000095,134.55,0.0,812.8,678.25,medium,5.0,10.136000000000001,3.6666666666666665,0.2,0.4,50.540000000000006,moderate,0.0,0.0,0.0
POL00658,CUST00600,VEH00671,2024-06-23,2025-06-22,premium,basic,1000,0.765,116.59,5.0,5,6.0,97.94,quarterly,0,active,0,0,,100.0,mid,16.0,high,moderate_risk,73.0,New York,Buffalo,upper_middle,fair,standard,6.0,Ford,Focus,2020,sedan,24312.7,28714,mixed,587.64,111.90000000000003,135.26,0.0,587.64,452.38,low,4.0,12.265,3.6666666666666665,0.25,0.25,37.25,moderate,0.0,0.0,0.0
POL00659,CUST00601,VEH00672,2024-04-01,2025-03-31,standard,comprehensive,500,0.77,90.55,1.18,3,0.0,86.77,monthly,0,active,0,0,,78.0,mid,4.18,low,moderate_risk,49.0,Georgia,Augusta,upper_middle,very_good,standard,21.0,Nissan,Leaf,2019,hatchback,12930.63,6256,mixed,260.31,11.340000000000003,28.58,0.0,260.31,231.73,low,2.0,1.615,0.0,0.0,0.0,0.0,low,1.0,4264.83,0.0
POL00660,CUST00601,VEH00673,2024-04-18,2025-04-17,liability_only,basic,1000,0.671,47.43,,0,4.0,44.0,annual,1,active,0,0,,72.4,low,4.0,low,moderate_risk,49.0,Georgia,Augusta,upper_middle,very_good,standard,21.0,Subaru,Forester,2014,minivan,8960.42,17174,family,176.0,13.72,89.88,0.0,176.0,86.12,low,2.0,16.18,3.0,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00661,CUST00602,VEH00674,2025-03-21,2026-03-20,standard,enhanced,500,0.619,72.92,4.12,0,0.0,69.92,monthly,1,cancelled,0,1,moved_to_competitor,76.8,low,4.12,low,moderate_risk,60.0,Georgia,Athens,upper_middle,excellent,standard,17.0,Subaru,Forester,2024,suv,24168.71,13840,mixed,699.2,30.0,71.38,0.0,699.2,627.82,medium,2.0,13.36,4.5,0.0,0.5,28.85,low,0.0,0.0,0.0
POL00662,CUST00603,VEH00675,2024-01-30,2025-01-28,full_coverage,basic,250,0.731,68.3,12.35,3,0.0,57.82,quarterly,0,active,0,0,,95.0,low,15.35,high,moderate_risk,41.0,New York,Albany,middle,good,standard,42.0,Hyundai,Elantra,2025,sedan,19195.47,19537,mixed,57.82,10.479999999999997,427.83,0.0,57.82,-370.01,negative,6.0,48.89166666666667,3.3333333333333335,0.16666666666666666,0.0,0.0,high,0.0,0.0,0.0
POL00663,CUST00604,VEH00676,2024-06-13,2025-06-12,standard,comprehensive,500,0.677,72.25,4.12,0,0.0,69.27,monthly,1,active,0,0,,85.6,low,4.12,low,moderate_risk,34.0,Texas,San Antonio,lower_middle,very_good,budget,22.0,Toyota,Camry,2013,sedan,11696.19,17004,family,415.62,17.880000000000024,16.44,0.0,415.62,399.18,low,1.0,8.05,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00664,CUST00605,VEH00677,2024-11-30,2025-11-29,liability_only,enhanced,250,0.712,61.33,10.88,0,0.0,54.66,monthly,0,active,0,0,,55.9,low,10.88,high,moderate_risk,37.0,Ohio,Toledo,lower_middle,good,standard,44.0,Nissan,Sentra,2022,sedan,21363.53,10248,mixed,601.26,73.37000000000002,39.84,0.0,601.26,561.42,medium,1.0,14.8,5.0,0.0,1.0,12.4,low,0.0,0.0,0.0
POL00665,CUST00606,VEH00678,2025-01-27,2026-01-26,liability_only,enhanced,1000,0.721,82.32,,7,0.0,67.35,quarterly,0,active,0,0,,100.0,low,7.0,moderate,moderate_risk,57.0,Florida,Miami,middle,excellent,standard,14.0,Subaru,Impreza,2024,hatchback,27035.16,14179,leisure,808.1999999999999,179.64,100.23,0.0,808.1999999999999,707.9699999999999,medium,3.0,7.596666666666667,2.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00666,CUST00606,VEH00679,2024-10-14,2025-10-13,premium,enhanced,1000,0.732,74.55,10.88,0,0.0,66.44,monthly,0,lapsed,0,1,moved_to_competitor,97.0,low,10.88,high,moderate_risk,57.0,Florida,Miami,middle,excellent,standard,14.0,Hyundai,Elantra,2020,sedan,16987.93,12165,mixed,664.4,81.1,73.49000000000001,0.0,664.4,590.91,medium,2.0,15.93,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00667,CUST00607,VEH00680,2024-08-13,2025-08-12,standard,comprehensive,500,0.65,73.2,13.82,0,6.0,58.69,monthly,1,lapsed,0,1,service_issues,57.9,low,19.82,high,moderate_risk,65.0,Georgia,Atlanta,lower_middle,good,budget,12.0,Toyota,Camry,2017,sedan,9839.3,18137,commuting,469.52,116.08000000000004,81.37,0.0,469.52,388.15,low,3.0,8.906666666666668,3.0,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL00668,CUST00608,VEH00681,2024-09-20,2025-09-19,standard,basic,500,0.729,40.0,12.94,0,0.0,34.82,monthly,0,active,0,0,,83.6,low,12.94,high,moderate_risk,30.0,New York,Buffalo,lower_middle,good,budget,9.0,Nissan,Altima,2010,sedan,5214.68,15010,family,313.38,46.62,72.16,0.0,313.38,241.22,low,2.0,15.100000000000001,3.5,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00669,CUST00609,VEH00682,2025-05-02,2026-05-01,premium,enhanced,500,0.645,58.6,,0,0.0,51.02,semiannual,1,lapsed,0,1,service_issues,58.4,low,0.0,none,moderate_risk,69.0,Illinois,Chicago,lower_middle,excellent,standard,42.0,Honda,Odyssey,2012,suv,8759.35,12633,commuting,408.16,60.63999999999999,175.18,0.0,408.16,232.98,low,4.0,20.37,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00670,CUST00610,VEH00683,2024-05-06,2025-05-05,full_coverage,enhanced,1000,0.815,123.74,8.24,5,6.0,99.93,monthly,1,active,0,0,,75.4,mid,19.240000000000002,high,moderate_risk,27.0,Ohio,Columbus,upper_middle,good,standard,35.0,Jeep,Grand Cherokee,2016,suv,20750.91,12471,commercial_light,499.65,119.04999999999994,149.74,0.0,499.65,349.91,low,3.0,22.39,2.6666666666666665,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00671,CUST00611,VEH00684,2024-05-19,2025-05-18,standard,basic,1000,0.621,54.58,8.53,0,0.0,49.92,annual,0,active,0,0,,54.5,low,8.53,moderate,moderate_risk,62.0,California,San Diego,lower_middle,good,standard,8.0,Tesla,Model Y,2011,suv,24095.07,17214,commuting,249.6,23.299999999999983,29.05,0.0,249.6,220.55,low,1.0,6.31,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00672,CUST00612,VEH00685,2025-07-01,2026-06-30,standard,basic,250,0.78,40.0,10.88,0,8.0,32.45,monthly,0,active,0,0,,86.5,low,18.880000000000003,high,moderate_risk,24.0,Arizona,Phoenix,high,good,budget,27.0,Hyundai,Kona,2014,suv,3561.69,8963,mixed,194.7,45.29999999999998,16.4,0.0,194.7,178.3,low,1.0,0.5,4.0,0.0,1.0,2.08,low,0.0,0.0,0.0
POL00673,CUST00613,VEH00686,2025-05-18,2026-05-17,full_coverage,basic,1000,0.62,95.57,7.65,5,0.0,83.48,monthly,1,active,0,0,,84.5,mid,12.65,high,moderate_risk,41.0,Pennsylvania,Pittsburgh,,poor,standard,9.0,Kia,Sportage,2022,suv,20884.88,7206,family,667.84,96.71999999999991,0.0,0.0,667.84,667.84,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00674,CUST00614,VEH00687,2024-04-02,2025-04-01,standard,enhanced,1000,0.614,67.56,,7,4.0,54.56,semiannual,1,active,0,0,,86.7,low,11.0,high,moderate_risk,38.0,Ohio,Cincinnati,lower_middle,poor,standard,22.0,Hyundai,Elantra,2019,sedan,17062.99,11263,leisure,218.24,52.0,203.56,0.0,218.24,14.680000000000009,low,4.0,25.175,4.333333333333333,0.0,0.25,36.47,moderate,0.0,0.0,0.0
POL00675,CUST00615,VEH00688,2024-12-06,2025-12-05,standard,comprehensive,500,0.734,89.03,10.0,0,0.0,80.13,monthly,1,cancelled,0,1,billing_problems,91.0,mid,10.0,moderate,moderate_risk,52.0,Texas,Austin,upper_middle,very_good,standard,44.0,Hyundai,Tucson,2019,suv,17721.96,25744,commercial_light,961.56,106.80000000000008,0.0,0.0,961.56,961.56,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,13741.54,0.0
POL00676,CUST00616,VEH00689,2024-08-17,2025-08-16,full_coverage,comprehensive,1000,0.762,135.63,10.59,0,4.0,115.84,quarterly,1,active,0,0,,97.4,mid,14.59,high,moderate_risk,52.0,Arizona,Tucson,upper_middle,excellent,budget,42.0,Tesla,Model 3,2016,suv,30844.9,20327,leisure,926.72,158.31999999999994,21.3,0.0,926.72,905.42,medium,1.0,6.63,2.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL00677,CUST00617,VEH00690,2025-08-12,2026-08-11,full_coverage,basic,1500,0.634,118.46,9.12,0,0.0,107.66,semiannual,1,active,0,0,,87.6,mid,9.12,moderate,moderate_risk,52.0,Pennsylvania,Erie,upper_middle,excellent,standard,26.0,Tesla,Model Y,2024,suv,42021.53,21220,family,538.3,53.99999999999999,79.36,0.0,538.3,458.94,low,1.0,15.45,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00678,CUST00618,VEH00691,2025-09-07,2026-09-06,premium,comprehensive,500,0.654,108.01,6.47,0,8.0,92.38,annual,1,active,0,0,,100.0,mid,14.469999999999999,high,moderate_risk,75.0,Illinois,Naperville,upper_middle,good,standard,14.0,Nissan,Altima,2023,sedan,23978.68,11944,commuting,369.52,62.52000000000004,143.05,0.0,369.52,226.47,low,3.0,29.603333333333335,3.0,0.3333333333333333,0.3333333333333333,24.32,moderate,0.0,0.0,0.0
POL00679,CUST00619,VEH00692,2024-03-07,2025-03-06,standard,basic,500,0.653,40.0,10.59,5,,33.76,monthly,1,renewed,1,0,,73.2,low,15.59,high,moderate_risk,42.0,Georgia,Athens,middle,excellent,premium,18.0,Kia,Forte,2012,sedan,5762.03,19766,mixed,101.28,18.72000000000001,282.14,0.0,156.984,-180.86,negative,4.0,53.84,2.3333333333333335,0.25,0.0,0.0,moderate,0.0,0.0,0.0
POL00680,CUST00620,VEH00693,2024-12-17,2025-12-16,liability_only,basic,1000,0.65,52.83,6.76,0,0.0,49.26,annual,1,cancelled,0,1,price_increase,100.0,low,6.76,moderate,moderate_risk,68.0,Pennsylvania,Erie,upper_middle,excellent,budget,42.0,Ford,Escape,2019,suv,19624.23,15030,commercial_light,591.12,42.84,309.24,0.0,591.12,281.88,low,3.0,127.97666666666667,3.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00681,CUST00621,VEH00694,2025-01-21,2026-01-20,liability_only,comprehensive,500,0.667,65.36,12.65,5,4.0,51.21,monthly,1,active,0,0,,88.7,low,21.65,very_high,moderate_risk,48.0,New York,New York,low,very_good,standard,42.0,Tesla,Model Y,2012,suv,24149.47,21394,leisure,614.52,169.79999999999998,170.37,0.0,614.52,444.15,low,3.0,37.943333333333335,3.0,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL00682,CUST00622,VEH00695,2025-01-25,2026-01-24,standard,comprehensive,500,0.684,62.91,8.53,5,8.0,49.37,monthly,0,lapsed,0,1,moved_to_competitor,82.9,low,21.53,very_high,moderate_risk,72.0,Florida,Jacksonville,middle,very_good,standard,5.0,Subaru,Outback,2012,suv,12204.92,10839,leisure,592.4399999999999,162.48,18.83,0.0,592.4399999999999,573.6099999999999,medium,1.0,3.54,0.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL00683,CUST00623,VEH00696,2025-07-29,2026-07-28,standard,enhanced,500,0.554,44.47,11.47,0,0.0,39.37,annual,1,active,0,0,,70.8,low,11.47,high,low_risk,55.0,Arizona,Mesa,middle,fair,budget,23.0,Toyota,Tacoma,2018,pickup,12666.53,11867,commuting,236.22,30.60000000000001,112.08,0.0,236.22,124.13999999999996,low,2.0,30.05,2.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL00684,CUST00624,VEH00697,2025-03-23,2026-03-22,standard,enhanced,250,0.652,68.98,10.29,5,4.0,55.67,monthly,1,cancelled,0,1,price_increase,79.2,low,19.29,high,moderate_risk,53.0,Texas,Houston,upper_middle,very_good,budget,27.0,Kia,Forte,2024,sedan,24752.88,11067,family,556.7,133.10000000000002,51.47,0.0,556.7,505.23,medium,1.0,41.84,2.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL00685,CUST00625,VEH00698,2024-08-26,2025-08-25,liability_only,enhanced,500,0.635,40.0,6.76,3,4.0,34.5,monthly,0,lapsed,0,1,moved_to_competitor,96.0,low,13.76,high,moderate_risk,52.0,Georgia,Augusta,lower_middle,fair,standard,41.0,Subaru,Impreza,2016,hatchback,10948.01,13930,mixed,276.0,44.0,80.99,0.0,276.0,195.01,low,3.0,7.080000000000001,4.0,0.0,0.3333333333333333,8.52,moderate,0.0,0.0,0.0
POL00686,CUST00626,VEH00699,2024-08-16,2025-08-15,premium,basic,1500,0.727,42.36,5.0,3,8.0,35.58,quarterly,1,active,0,0,,68.1,low,16.0,high,moderate_risk,33.0,Texas,Dallas,middle,very_good,high_value,18.0,Ford,Mustang,2019,suv,12603.13,12490,commercial_light,284.64,54.24000000000001,22.41,0.0,284.64,262.23,low,1.0,3.01,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00687,CUST00628,VEH00701,2024-09-22,2025-09-21,premium,enhanced,1000,0.646,78.59,4.71,0,0.0,74.89,semiannual,1,active,0,0,,100.0,low,4.71,low,moderate_risk,46.0,Texas,Austin,middle,very_good,standard,10.0,Nissan,Rogue,2025,suv,21929.83,20843,family,674.01,33.300000000000026,43.58,0.0,674.01,630.43,medium,2.0,4.734999999999999,3.0,0.0,0.5,15.64,low,0.0,0.0,0.0
POL00688,CUST00629,VEH00702,2024-04-28,2025-04-27,premium,basic,1000,0.611,78.95,4.41,0,0.0,75.47,monthly,0,active,0,0,,81.8,low,4.41,low,moderate_risk,47.0,Pennsylvania,Allentown,middle,excellent,standard,22.0,Jeep,Grand Cherokee,2017,suv,24799.28,13580,commuting,301.88,13.920000000000016,0.0,0.0,301.88,301.88,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00689,CUST00629,VEH00703,2024-10-24,2025-10-23,standard,comprehensive,500,0.699,55.47,7.06,3,4.0,47.67,semiannual,1,active,0,0,,58.9,low,14.059999999999999,high,moderate_risk,47.0,Pennsylvania,Allentown,middle,excellent,standard,22.0,Toyota,Corolla,2014,sedan,8568.29,8815,leisure,476.7000000000001,77.99999999999997,0.0,0.0,476.7000000000001,476.7000000000001,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00690,CUST00630,VEH00704,2024-03-30,2025-03-29,premium,comprehensive,500,0.696,86.24,12.65,0,0.0,75.33,monthly,1,active,0,0,,91.5,low,12.65,high,moderate_risk,51.0,Illinois,Naperville,lower_middle,excellent,premium,21.0,Nissan,Rogue,2025,suv,19766.34,11507,commuting,225.99,32.72999999999999,0.0,0.0,225.99,225.99,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00691,CUST00631,VEH00705,2024-04-24,2025-04-23,premium,enhanced,250,0.563,80.04,9.12,7,0.0,67.14,monthly,0,active,0,0,,72.2,low,16.119999999999997,high,low_risk,48.0,Ohio,Cleveland,middle,fair,standard,9.0,Honda,Cr-V,2023,suv,22708.77,3477,mixed,268.56,51.60000000000002,154.84,0.0,268.56,113.72,low,5.0,8.709999999999999,3.2,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00692,CUST00632,VEH00706,2024-04-01,2025-03-31,full_coverage,enhanced,1000,0.712,73.87,10.0,0,0.0,66.48,monthly,0,renewed,1,0,,100.0,low,10.0,moderate,moderate_risk,30.0,Arizona,Tucson,middle,excellent,premium,38.0,Ford,Mustang,2017,coupe,13514.25,14752,commuting,199.44,22.17,22.59,0.0,309.132,176.85,low,1.0,8.24,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00693,CUST00633,VEH00707,2024-12-14,2025-12-13,liability_only,comprehensive,500,0.703,61.72,1.76,0,4.0,58.16,monthly,0,active,0,0,,98.0,low,5.76,moderate,moderate_risk,57.0,Illinois,Aurora,middle,poor,standard,14.0,Toyota,Corolla,2018,sedan,12127.44,4553,mixed,697.92,42.72000000000003,26.82,0.0,697.92,671.0999999999999,medium,1.0,6.03,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00694,CUST00634,VEH00708,2025-08-29,2026-08-28,full_coverage,comprehensive,250,0.692,132.75,10.59,3,0.0,114.71,monthly,0,renewed,1,0,,84.9,mid,13.59,high,moderate_risk,44.0,Texas,Dallas,middle,excellent,premium,18.0,Tesla,Model 3,2021,sedan,30640.97,12868,leisure,573.55,90.20000000000005,112.2,0.0,889.0024999999999,461.35,low,3.0,15.083333333333334,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00695,CUST00635,VEH00709,2024-07-11,2025-07-10,full_coverage,comprehensive,250,0.599,132.65,7.65,0,0.0,122.5,semiannual,1,active,0,0,,75.9,mid,7.65,moderate,low_risk,63.0,Arizona,Mesa,middle,fair,budget,15.0,Subaru,Outback,2023,sedan,25921.45,12964,mixed,857.5,71.05000000000004,0.0,0.0,857.5,857.5,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
