ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount,policy_type,coverage_level,policy_status,renewal_flag,churn_flag,premium_band,discount_band,risk_band,customer_segment,state,income_band
TIC001588,CUST00048,POL00055,2025-10-28 00:00:00,,billing_issue,low,chat,escalated,5.06,1,1,3.0,0,0.0,standard,enhanced,lapsed,0,1,low,high,moderate_risk,standard,California,upper_middle
TIC001589,CUST00401,POL00442,2025-11-07 00:00:00,2025-11-08 10:13:47.999999999,billing_issue,critical,chat,resolved,34.23,0,0,4.0,0,0.0,liability_only,comprehensive,active,0,0,mid,high,moderate_risk,budget,Pennsylvania,lower_middle
TIC001590,CUST00449,POL00492,2025-08-20 00:00:00,2025-08-20 13:09:36.000000000,policy_change_request,medium,phone,resolved,13.16,0,0,,0,0.0,full_coverage,enhanced,active,0,0,mid,high,moderate_risk,high_value,Ohio,upper_middle
TIC001591,CUST00628,POL00687,2025-06-22 00:00:00,,payment_failure,low,phone,pending,4.81,0,0,,0,0.0,premium,enhanced,active,0,0,low,low,moderate_risk,standard,Texas,middle
TIC001592,CUST00479,POL00523,2025-01-19 00:00:00,2025-01-20 04:21:36.000000000,policy_change_request,medium,chat,resolved,28.36,0,0,3.0,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,moderate,moderate_risk,budget,Texas,middle
TIC001593,CUST00974,POL01065,2025-10-02 00:00:00,2025-10-02 05:23:24.000000000,payment_failure,low,chat,resolved,5.39,0,0,3.0,0,0.0,liability_only,comprehensive,active,0,0,low,high,moderate_risk,standard,Florida,middle
TIC001594,CUST00080,POL00088,2025-07-07 00:00:00,2025-07-07 03:08:24.000000000,app_login_issue,low,phone,resolved,3.14,0,1,2.0,1,24.34,full_coverage,enhanced,renewed,1,0,low,moderate,moderate_risk,premium,Florida,high
TIC001595,CUST00632,POL00692,2025-05-02 00:00:00,2025-05-02 08:14:24.000000000,account_update_request,low,chat,resolved,8.24,0,0,3.0,0,0.0,full_coverage,enhanced,renewed,1,0,low,moderate,moderate_risk,premium,Arizona,middle
TIC001596,CUST00738,POL00810,2025-08-08 00:00:00,2025-08-10 17:40:12.000000000,payment_failure,high,self_service,closed_no_action,65.67,0,0,,0,0.0,standard,comprehensive,active,0,0,low,moderate,moderate_risk,budget,California,
TIC001597,CUST00184,POL00197,2025-03-01 00:00:00,2025-03-01 07:20:24.000000000,billing_issue,low,phone,resolved,7.34,0,1,5.0,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,premium,Pennsylvania,middle
TIC001598,CUST00800,POL00874,2025-01-10 00:00:00,2025-01-11 13:54:36.000000000,app_login_issue,high,self_service,resolved,37.91,0,0,3.0,0,0.0,full_coverage,comprehensive,lapsed,0,1,mid,high,moderate_risk,standard,Texas,middle
TIC001599,CUST00363,POL00396,2025-01-29 00:00:00,2025-01-29 14:52:12.000000000,discount_dispute,medium,phone,resolved,14.87,0,0,3.0,0,0.0,full_coverage,enhanced,cancelled,0,1,low,high,moderate_risk,budget,Pennsylvania,middle
TIC001600,CUST00677,POL00740,2025-07-19 00:00:00,2025-07-23 06:38:24.000000000,payment_failure,critical,self_service,resolved,102.64,0,0,4.0,0,0.0,full_coverage,basic,lapsed,0,1,low,low,moderate_risk,standard,Pennsylvania,lower_middle
TIC001601,CUST00599,POL00657,2025-04-19 00:00:00,2025-04-19 18:06:00.000000000,mileage_sync_issue,medium,phone,resolved,18.1,0,0,5.0,1,44.34,premium,enhanced,active,0,0,mid,moderate,low_risk,standard,Florida,
TIC001602,CUST00330,POL00360,2025-04-22 00:00:00,2025-04-22 07:50:24.000000000,policy_change_request,low,phone,resolved,7.84,0,0,,0,0.0,standard,comprehensive,lapsed,0,1,low,high,low_risk,premium,Ohio,upper_middle
TIC001603,CUST00638,POL00698,2025-07-02 00:00:00,2025-07-04 20:56:24.000000000,app_login_issue,high,self_service,resolved,68.94,0,0,5.0,0,0.0,full_coverage,comprehensive,cancelled,0,1,low,moderate,moderate_risk,premium,Florida,middle
TIC001604,CUST00817,POL00894,2025-10-20 00:00:00,,mileage_sync_issue,medium,chat,pending,19.47,0,0,,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,premium,Pennsylvania,upper_middle
TIC001605,CUST01056,POL01150,2025-11-26 00:00:00,2025-11-26 10:17:24.000000000,billing_issue,medium,phone,resolved,10.29,0,0,5.0,0,0.0,standard,enhanced,cancelled,0,1,low,very_high,moderate_risk,high_value,Arizona,lower_middle
TIC001606,CUST00496,POL00541,2025-05-29 00:00:00,2025-05-29 04:30:00.000000000,app_login_issue,low,email,resolved,4.5,0,0,4.0,0,0.0,standard,enhanced,active,0,0,low,high,low_risk,budget,Arizona,upper_middle
TIC001607,CUST00219,POL00238,2025-05-04 00:00:00,2025-05-10 01:33:00.000000000,policy_change_request,critical,chat,resolved,145.55,0,1,5.0,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,standard,Ohio,high
TIC001608,CUST00010,POL00011,2025-09-28 00:00:00,2025-09-28 08:20:24.000000000,account_update_request,low,phone,resolved,8.34,0,1,2.0,0,0.0,standard,comprehensive,renewed,1,0,low,high,low_risk,standard,Georgia,middle
TIC001609,CUST00559,POL00612,2025-05-02 00:00:00,2025-05-02 02:29:24.000000000,account_update_request,medium,chat,resolved,2.49,0,0,2.0,0,0.0,premium,enhanced,lapsed,0,1,low,high,low_risk,standard,North Carolina,upper_middle
TIC001610,CUST01036,POL01127,2025-09-28 00:00:00,2025-09-29 02:59:24.000000000,billing_issue,medium,chat,closed_no_action,26.99,0,0,,0,0.0,standard,basic,active,0,0,low,high,moderate_risk,standard,North Carolina,upper_middle
TIC001611,CUST00762,POL00835,2025-01-24 00:00:00,2025-01-24 01:17:24.000000000,discount_dispute,low,email,resolved,1.29,0,0,3.0,1,0.15,liability_only,comprehensive,lapsed,0,1,low,high,moderate_risk,budget,Illinois,high
TIC001612,CUST00702,POL00767,2025-11-11 00:00:00,,mileage_sync_issue,low,self_service,escalated,15.14,1,1,2.0,0,0.0,premium,basic,active,0,0,low,low,moderate_risk,premium,Ohio,middle
TIC001613,CUST00090,POL00098,2025-09-17 00:00:00,2025-09-17 13:22:48.000000000,claim_status_question,medium,chat,resolved,13.38,0,1,1.0,0,0.0,full_coverage,basic,active,0,0,mid,low,moderate_risk,standard,Georgia,high
TIC001614,CUST01061,POL01157,2025-10-25 00:00:00,2025-10-25 01:55:12.000000000,mileage_sync_issue,low,phone,resolved,1.92,0,0,1.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,premium,Arizona,
TIC001615,CUST00542,POL00593,2025-05-27 00:00:00,,billing_issue,medium,chat,escalated,31.14,1,0,,0,0.0,full_coverage,enhanced,renewed,1,0,mid,high,low_risk,budget,Florida,upper_middle
TIC001616,CUST00479,POL00523,2025-10-26 00:00:00,2025-10-27 07:17:24.000000000,billing_issue,high,chat,closed_no_action,31.29,0,1,,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,moderate,moderate_risk,budget,Texas,middle
TIC001617,CUST00555,POL00608,2025-10-10 00:00:00,2025-10-10 12:25:48.000000000,account_update_request,medium,chat,resolved,12.43,0,0,,0,0.0,full_coverage,enhanced,cancelled,0,1,mid,moderate,moderate_risk,standard,North Carolina,low
TIC001618,CUST01089,POL01187,2025-07-16 00:00:00,2025-07-16 07:50:24.000000000,discount_dispute,low,phone,resolved,7.84,0,0,5.0,0,,liability_only,comprehensive,renewed,1,0,mid,high,moderate_risk,high_value,Florida,middle
TIC001619,CUST01062,POL01158,2025-02-22 00:00:00,2025-02-22 09:01:47.999999999,policy_change_request,low,email,resolved,9.03,0,0,2.0,1,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,premium,North Carolina,middle
TIC001620,CUST00038,POL00044,2025-09-14 00:00:00,,policy_change_request,low,phone,pending,0.5,0,0,,0,0.0,standard,enhanced,cancelled,0,1,low,very_high,moderate_risk,standard,North Carolina,middle
TIC001621,CUST01071,POL01167,2025-11-13 00:00:00,,discount_dispute,medium,phone,escalated,11.51,1,0,,0,0.0,premium,comprehensive,lapsed,0,1,low,high,moderate_risk,standard,Ohio,upper_middle
TIC001622,CUST00357,POL00390,2025-02-25 00:00:00,2025-02-27 09:49:48.000000000,billing_issue,high,self_service,resolved,57.83,0,0,2.0,0,0.0,premium,enhanced,active,0,0,mid,moderate,moderate_risk,standard,North Carolina,low
TIC001623,CUST00269,POL00290,2025-08-09 00:00:00,2025-08-09 05:26:24.000000000,payment_failure,low,email,resolved,5.44,0,0,2.0,0,0.0,liability_only,enhanced,renewed,1,0,low,moderate,low_risk,premium,Arizona,lower_middle
TIC001624,CUST01059,POL01155,2025-10-14 00:00:00,,app_login_issue,low,phone,pending,8.14,0,1,,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,moderate,moderate_risk,budget,Ohio,lower_middle
TIC001625,CUST00042,POL00048,2025-10-13 00:00:00,2025-10-13 06:59:24.000000000,account_update_request,medium,phone,resolved,6.99,0,0,4.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,budget,Ohio,low
TIC001626,CUST00291,POL00318,2025-07-23 00:00:00,2025-07-23 03:10:12.000000000,mileage_sync_issue,low,phone,closed_no_action,3.17,0,0,,1,47.65,premium,comprehensive,cancelled,0,1,low,moderate,moderate_risk,standard,Florida,middle
TIC001627,CUST00828,POL00906,2025-03-31 00:00:00,2025-03-31 11:10:48.000000000,discount_dispute,medium,chat,resolved,11.18,0,1,5.0,0,0.0,full_coverage,enhanced,active,0,0,high,moderate,moderate_risk,standard,Florida,low
TIC001628,CUST01056,POL01151,2025-04-27 00:00:00,,discount_dispute,low,chat,escalated,2.1,1,1,2.0,0,0.0,liability_only,enhanced,lapsed,0,1,low,moderate,moderate_risk,high_value,Arizona,lower_middle
TIC001629,CUST00608,POL00668,2025-12-10 00:00:00,2025-12-10 05:46:48.000000000,claim_status_question,low,phone,resolved,5.78,0,0,5.0,0,0.0,standard,basic,active,0,0,low,high,moderate_risk,budget,New York,lower_middle
TIC001630,CUST00975,POL01066,2025-03-12 00:00:00,,app_login_issue,medium,phone,pending,0.5,0,1,,0,0.0,standard,enhanced,active,0,0,mid,moderate,moderate_risk,budget,Florida,middle
TIC001631,CUST00762,POL00835,2025-12-06 00:00:00,2025-12-06 04:18:35.999999999,mileage_sync_issue,low,email,resolved,4.31,0,0,5.0,0,0.0,liability_only,comprehensive,lapsed,0,1,low,high,moderate_risk,budget,Illinois,high
TIC001632,CUST00248,POL01250,2025-08-11 00:00:00,2025-08-11 04:53:24.000000000,claim_status_question,medium,self_service,resolved,4.89,0,1,5.0,0,0.0,premium,enhanced,active,0,0,low,moderate,moderate_risk,high_value,Pennsylvania,lower_middle
TIC001633,CUST00054,POL00062,2025-10-09 00:00:00,2025-10-11 03:10:12.000000000,billing_issue,high,chat,resolved,51.17,0,0,3.0,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,standard,North Carolina,upper_middle
TIC001634,CUST00939,POL01210,2025-07-03 00:00:00,,billing_issue,high,phone,pending,12.08,0,0,,0,0.0,standard,basic,active,0,0,low,high,moderate_risk,standard,California,lower_middle
TIC001635,CUST00179,POL00192,2025-10-09 00:00:00,,payment_failure,medium,chat,pending,0.5,0,0,,0,0.0,liability_only,basic,active,0,0,low,moderate,low_risk,standard,Pennsylvania,upper_middle
TIC001636,CUST01078,POL01174,2025-07-13 00:00:00,,claim_status_question,low,email,pending,7.19,0,0,,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,standard,Florida,middle
TIC001637,CUST00403,POL00444,2025-01-08 00:00:00,2025-01-14 04:07:12.000000000,account_update_request,critical,phone,closed_no_action,148.12,0,1,,0,0.0,standard,comprehensive,cancelled,0,1,low,high,moderate_risk,budget,Texas,low
TIC001638,CUST00992,POL01083,2025-06-10 00:00:00,2025-06-10 08:55:12.000000000,claim_status_question,low,phone,resolved,8.92,0,0,2.0,1,27.77,standard,basic,active,0,0,low,low,moderate_risk,budget,Ohio,upper_middle
TIC001639,CUST00228,POL00247,2025-05-09 00:00:00,,discount_dispute,low,phone,escalated,3.99,1,0,1.0,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,standard,Arizona,low
TIC001640,CUST00450,POL00493,2025-10-28 00:00:00,2025-10-29 07:55:12.000000000,policy_change_request,medium,chat,resolved,31.92,0,0,4.0,0,0.0,liability_only,enhanced,renewed,1,0,low,high,moderate_risk,standard,Illinois,middle
TIC001641,CUST00512,POL00557,2025-11-17 00:00:00,2025-11-17 17:17:24.000000000,app_login_issue,medium,phone,resolved,17.29,0,0,1.0,1,22.69,standard,comprehensive,active,0,0,low,high,low_risk,budget,Georgia,high
TIC001642,CUST00893,POL00980,2025-04-25 00:00:00,,app_login_issue,low,phone,pending,5.77,0,0,,0,0.0,liability_only,comprehensive,active,0,0,low,moderate,moderate_risk,budget,Florida,middle
TIC001643,CUST00731,POL00801,2025-07-19 00:00:00,2025-07-19 04:00:36.000000000,mileage_sync_issue,low,chat,resolved,4.01,0,0,3.0,0,0.0,full_coverage,basic,active,0,0,mid,low,moderate_risk,budget,Florida,upper_middle
TIC001644,CUST00105,POL00113,2025-03-01 00:00:00,2025-03-01 10:15:00.000000000,payment_failure,low,phone,resolved,10.25,0,0,5.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,premium,Arizona,middle
TIC001645,CUST00942,POL01032,2025-04-14 00:00:00,,mileage_sync_issue,low,phone,pending,2.55,0,1,,0,0.0,premium,basic,renewed,1,0,low,very_high,moderate_risk,premium,Florida,middle
TIC001646,CUST00363,POL00396,2025-11-10 00:00:00,2025-11-10 19:13:12.000000000,claim_status_question,medium,chat,resolved,19.22,0,1,4.0,0,0.0,full_coverage,enhanced,cancelled,0,1,low,high,moderate_risk,budget,Pennsylvania,middle
TIC001647,CUST00704,POL00769,2025-09-28 00:00:00,2025-09-29 08:19:48.000000000,app_login_issue,medium,phone,resolved,32.33,0,1,5.0,1,29.45,standard,basic,renewed,1,0,low,moderate,moderate_risk,budget,Ohio,high
TIC001648,CUST00142,POL01254,2025-11-28 00:00:00,2025-11-28 20:01:48.000000000,policy_change_request,medium,phone,resolved,20.03,0,1,,0,0.0,liability_only,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Arizona,high
TIC001649,CUST00152,POL00165,2025-05-31 00:00:00,,mileage_sync_issue,low,chat,escalated,0.5,1,0,1.0,0,0.0,standard,basic,active,0,0,low,moderate,moderate_risk,premium,North Carolina,upper_middle
TIC001650,CUST00849,POL00929,2025-07-28 00:00:00,2025-07-29 07:45:36.000000000,billing_issue,medium,self_service,resolved,31.76,0,0,2.0,0,0.0,standard,enhanced,active,0,0,low,high,low_risk,standard,Georgia,upper_middle
TIC001651,CUST01095,POL01193,2025-08-15 00:00:00,2025-08-15 06:15:00.000000000,payment_failure,low,email,resolved,6.25,0,1,5.0,0,0.0,liability_only,comprehensive,renewed,1,0,low,very_high,moderate_risk,premium,Georgia,upper_middle
TIC001652,CUST00096,POL00104,2025-07-08 00:00:00,,discount_dispute,high,chat,escalated,82.55,1,0,1.0,0,0.0,full_coverage,comprehensive,active,0,0,mid,very_high,moderate_risk,high_value,California,
TIC001653,CUST00032,POL00035,2025-09-11 00:00:00,2025-09-11 06:21:00.000000000,account_update_request,low,chat,resolved,6.35,0,0,4.0,0,0.0,full_coverage,enhanced,active,0,0,low,high,moderate_risk,budget,Texas,lower_middle
TIC001654,CUST00207,POL01227,2025-05-25 00:00:00,2025-05-26 07:05:24.000000000,payment_failure,medium,self_service,resolved,31.09,0,0,3.0,0,0.0,liability_only,comprehensive,active,0,0,mid,moderate,moderate_risk,budget,Illinois,low
TIC001655,CUST00304,POL00333,2025-01-30 00:00:00,,account_update_request,low,chat,pending,6.17,0,0,,0,0.0,liability_only,basic,renewed,1,0,low,high,low_risk,budget,Texas,low
TIC001656,CUST00434,POL01222,2025-03-12 00:00:00,2025-03-12 19:40:48.000000000,claim_status_question,medium,chat,closed_no_action,19.68,0,0,,1,0.0,standard,comprehensive,active,0,0,mid,none,moderate_risk,standard,North Carolina,high
TIC001657,CUST00035,POL00040,2025-10-12 00:00:00,2025-10-14 03:53:24.000000000,mileage_sync_issue,high,email,resolved,51.89,0,1,3.0,0,0.0,full_coverage,enhanced,cancelled,0,1,mid,high,moderate_risk,budget,Ohio,upper_middle
TIC001658,CUST00885,POL00972,2025-07-16 00:00:00,2025-07-16 17:24:36.000000000,app_login_issue,medium,phone,resolved,17.41,0,1,5.0,0,0.0,full_coverage,enhanced,lapsed,0,1,low,high,moderate_risk,premium,California,low
TIC001659,CUST00128,POL00137,2025-05-15 00:00:00,,app_login_issue,medium,phone,pending,35.39,0,0,,1,43.34,full_coverage,basic,lapsed,0,1,mid,moderate,moderate_risk,standard,New York,middle
TIC001660,CUST00495,POL00539,2025-02-04 00:00:00,2025-02-04 05:03:00.000000000,discount_dispute,low,phone,resolved,5.05,0,0,4.0,1,21.21,full_coverage,basic,active,0,0,low,moderate,moderate_risk,premium,Arizona,lower_middle
TIC001661,CUST00372,POL00407,2025-04-14 00:00:00,,account_update_request,medium,email,pending,12.13,0,0,,1,41.59,full_coverage,basic,active,0,0,low,moderate,moderate_risk,premium,North Carolina,lower_middle
TIC001662,CUST00253,POL00272,2025-06-10 00:00:00,2025-06-11 02:03:36.000000000,claim_status_question,medium,email,closed_no_action,26.06,0,1,,0,0.0,standard,basic,renewed,1,0,low,moderate,low_risk,standard,Texas,lower_middle
TIC001663,CUST00749,POL00822,2025-02-25 00:00:00,2025-02-25 08:42:36.000000000,account_update_request,low,phone,resolved,8.71,0,1,4.0,0,0.0,liability_only,comprehensive,renewed,1,0,low,high,low_risk,budget,Illinois,high
TIC001664,CUST01026,POL01116,2025-02-10 00:00:00,2025-02-11 13:32:24.000000000,account_update_request,high,email,resolved,37.54,0,0,4.0,0,0.0,standard,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Ohio,middle
TIC001665,CUST00021,POL00022,2025-04-15 00:00:00,2025-04-15 05:38:24.000000000,billing_issue,low,chat,resolved,5.64,0,0,5.0,0,0.0,standard,enhanced,renewed,1,0,mid,moderate,moderate_risk,standard,Georgia,low
TIC001666,CUST00194,POL00209,2025-02-10 00:00:00,2025-02-10 22:40:12.000000000,billing_issue,medium,phone,resolved,22.67,0,0,3.0,1,26.67,standard,enhanced,active,0,0,low,high,moderate_risk,standard,Florida,lower_middle
TIC001667,CUST00212,POL00231,2025-04-23 00:00:00,2025-04-23 04:45:36.000000000,payment_failure,medium,phone,resolved,4.76,0,0,5.0,0,0.0,standard,enhanced,renewed,1,0,low,high,moderate_risk,standard,Florida,lower_middle
TIC001668,CUST00253,POL00272,2025-08-28 00:00:00,2025-08-28 09:56:24.000000000,account_update_request,low,self_service,resolved,9.94,0,0,1.0,0,0.0,standard,basic,renewed,1,0,low,moderate,low_risk,standard,Texas,lower_middle
TIC001669,CUST00093,POL00101,2025-03-28 00:00:00,2025-03-28 11:19:12.000000000,claim_status_question,low,phone,resolved,11.32,0,0,4.0,0,0.0,standard,basic,renewed,1,0,low,high,moderate_risk,standard,Florida,low
TIC001670,CUST00081,POL00089,2025-02-18 00:00:00,2025-02-18 05:27:00.000000000,payment_failure,low,phone,resolved,5.45,0,0,,0,0.0,premium,enhanced,active,0,0,low,high,moderate_risk,premium,Ohio,low
TIC001671,CUST00382,POL00420,2025-12-16 00:00:00,2025-12-18 04:05:24.000000000,policy_change_request,high,self_service,resolved,52.09,0,1,,0,0.0,standard,basic,renewed,1,0,low,high,low_risk,standard,Arizona,lower_middle
TIC001672,CUST00142,POL00154,2025-01-08 00:00:00,,billing_issue,critical,phone,pending,76.83,0,0,,0,0.0,full_coverage,basic,active,0,0,low,very_high,low_risk,standard,Arizona,high
TIC001673,CUST00176,POL00189,2025-09-09 00:00:00,2025-09-09 22:12:00.000000000,billing_issue,medium,phone,resolved,22.2,0,0,2.0,0,0.0,premium,comprehensive,active,0,0,low,moderate,moderate_risk,budget,Illinois,lower_middle
TIC001674,CUST00194,POL00210,2025-11-18 00:00:00,2025-11-18 20:22:48.000000000,discount_dispute,medium,email,resolved,20.38,0,0,2.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,standard,Florida,lower_middle
TIC001675,CUST00491,POL00535,2025-09-23 00:00:00,,payment_failure,medium,phone,pending,33.54,0,0,,0,0.0,full_coverage,enhanced,lapsed,0,1,high,moderate,moderate_risk,standard,California,lower_middle
TIC001676,CUST00247,POL01243,2025-08-13 00:00:00,2025-08-14 00:30:00.000000000,discount_dispute,medium,self_service,resolved,24.5,0,0,1.0,0,0.0,liability_only,enhanced,active,0,0,low,none,high_risk,budget,Florida,high
TIC001677,CUST00799,POL00873,2025-04-29 00:00:00,2025-05-01 06:40:12.000000000,discount_dispute,high,chat,resolved,54.67,0,0,5.0,0,0.0,premium,enhanced,active,0,0,mid,high,moderate_risk,budget,Florida,low
TIC001678,CUST00764,POL00837,2025-01-15 00:00:00,,claim_status_question,low,email,escalated,3.99,1,0,2.0,0,0.0,full_coverage,comprehensive,lapsed,0,1,mid,high,moderate_risk,premium,New York,middle
TIC001679,CUST00429,POL00469,2025-10-21 00:00:00,2025-10-23 17:10:48.000000000,account_update_request,high,phone,resolved,65.18,0,0,2.0,0,0.0,full_coverage,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Pennsylvania,upper_middle
TIC001680,CUST00920,POL01010,2025-12-26 00:00:00,2025-12-26 23:14:24.000000000,payment_failure,medium,self_service,resolved,23.24,0,0,3.0,0,0.0,premium,basic,active,0,0,low,very_high,moderate_risk,standard,Georgia,middle
